mid,company_id
8981,1178
8981,2452
12153,5
12153,497
12153,1608
1944,1043
1944,10146
11036,12
11036,1565
11036,41252
1997,866
1997,104
1997,36609
15237,8880
15237,21
15237,834
11939,21
26520,2102
26520,5
21386,1515
21386,1081
24908,2280
24908,7825
24908,310
25783,50800
25783,14914
25783,71379
8991,55250
23378,3025
3293,678
3293,1363
3293,1364
36947,
61487,
14365,8832
14365,2364
10606,95337
10606,1950
10606,11142
16136,4
6081,60
6081,10257
6081,23537
13696,174
44494,11474
44494,11475
2330,6896
2330,189
2330,1074
2334,6896
2334,189
2334,1076
13398,24035
13398,3464
701,13913
10631,33
10631,4255
10631,137795
43466,614
43466,6
43466,12274
10780,67823
10780,16368
10780,21
23724,4263
29264,44698
1777,8734
1777,225
1777,145582
11584,960
11584,5
11584,959
26811,4
26811,4630
161080,2268
161080,8719
161080,10351
11884,33
11884,1176
558,19551
558,34
558,5
80,11509
80,97
80,11510
9477,130
9477,7692
9477,9195
8699,10105
8699,7
11247,8807
11247,5367
11247,46051
2048,1302
2048,415
2048,19355
436,2291
436,8
436,7429
43004,77598
10754,7984
2502,33
2502,862
2502,7384
314,79
314,813
314,52945
18923,1422
18923,11351
12206,43854
68064,
15244,753
15244,9
62395,10559
24559,33
24559,4332
27437,6
32294,6
41463,6
19051,5
43485,174
62694,25
53287,182
53287,1644
53287,25
1040,641
1040,642
1040,643
5122,4
5122,10208
1783,1159
1783,1160
1783,1161
31522,8930
31522,109
22976,4162
22976,4163
42801,1714
42801,10000
41316,
5179,25
53198,14582
53198,691
16703,4
20408,33
13580,4
13580,2781
18706,33
34327,33
20417,33
14462,1274
14462,4
14462,258
14623,10163
14623,12362
14623,694
6947,9195
6947,12236
6947,258
401,43
401,215
401,216
23305,6705
17768,60
17768,14897
1538,4
1538,11084
1538,11463
14846,2779
14846,497
2577,288
2577,3324
2577,149021
41975,875
41975,14754
41975,14755
11282,12
11282,830
11282,770
11130,26423
11130,2
14389,
395,76043
395,248
395,264
23601,1450
23601,3102
23601,174
10762,2609
10762,4
11026,36452
11026,10210
20120,8788
20120,8787
11237,3803
11237,3287
8080,4
8080,44
8080,126
14797,2798
14797,3393
14797,12363
11632,10146
11632,2514
15644,152
15644,4564
15644,25
11208,54502
11208,126
11208,21
16153,174
42694,7002
42164,7984
42164,12838
12548,42000
12548,7811
9759,12
1577,3287
1577,53530
1577,12163
16232,7405
16232,9195
5137,4
5137,10672
5137,1668
11823,33
13969,1171
13969,508
13969,10104
10145,30833
10145,497
10145,2721
1653,191
1653,316
1653,1143
747,53047
747,33
747,10462
84214,4
4176,538
4176,1555
4176,4
11177,33
12707,1216
12707,4
1492,4
1492,9
1492,591
8689,17893
10555,521
10555,7
11128,919
11128,9195
11128,10157
1599,892
1599,43
1599,23488
14024,3235
14024,12
14024,816
11045,3929
11045,6896
14337,133460
26108,35
4380,14
3989,4
3989,258
3989,45851
16358,738
16358,25918
16358,25919
25313,11351
2438,4
2438,60981
65550,4
3053,1138
3053,1303
3053,21
18499,3497
18499,3499
36616,4
13416,23
13416,23438
13416,23439
1435,
11099,35
18701,805
15566,7161
15566,10239
15566,7
1970,829
1970,768
1970,4710
8849,57751
8849,4
9675,43
9675,1187
9675,12157
4553,52107
4553,7302
4553,7956
11109,635
11109,2452
11109,8763
48678,8583
48678,37323
48678,856
126148,73067
16131,
176,2061
176,23019
176,55405
1677,2233
1677,33
1677,8833
10740,54030
10740,8
10740,12
9806,3
9806,2
47959,10102
47959,6246
47959,3502
5255,1867
5255,4171
5255,11395
11184,43
11184,892
11184,8874
11249,134
10589,12
10589,1836
10589,1838
9801,14
9801,33
9801,10163
866,560
866,14
2059,2
2059,130
2059,831
140,9335
140,49
140,981
11836,4
11836,2348
11836,8921
1966,174
1966,54997
1966,591
13673,497
13673,436
174787,18720
2288,5
15397,
9550,724
9550,2269
9550,82757
163,79
163,2596
163,129
36648,19551
36648,12
36648,421
33377,
41253,174
33740,21
16248,4
16248,3167
15613,4
28421,33
8424,694
8424,57752
18889,121268
18987,33
992,16101
42359,4111
1405,21
939,174
25768,12190
626,
27899,3245
48365,37929
877,13866
877,60
39130,21
31511,174
43904,11476
14615,21
31773,21
24807,5
43874,21
16515,21
43864,6
16274,5
37698,174
3084,28205
17801,174
38914,5
22387,21
27655,25
41391,2379
42879,4
43307,174
14320,2886
20246,3257
29380,21
3766,11447
3766,5
41609,1460
41609,21
33115,25
45578,25
25209,21
43388,21
800,511
3111,1321
3111,174
28696,893
44026,1704
44026,53220
44026,53221
803,512
803,513
43137,5015
34528,192
690,12243
36872,882
34530,7040
34530,192
17185,3266
14537,192
13671,174
11085,14091
11085,21
52705,109
52705,512
52705,2260
10299,2595
10299,25
3763,1516
7348,1347
7348,4
17295,3280
17295,10207
13187,52263
29715,11971
29715,5
42731,71947
895,344
20108,6116
20108,14680
20108,6181
2661,429
2661,1188
2661,1189
789,1931
45706,955
17905,955
10227,10481
10227,30847
26039,8880
26039,21
41212,
9929,5850
9929,5851
20873,344
50789,
27983,60537
27983,39856
2860,223
26606,4597
20848,10845
20848,344
2998,21
839,26727
9394,4241
13041,11656
18250,9266
27331,33
1410,8441
1410,1901
22307,1461
22307,9266
21035,23968
32044,41310
32044,5
32044,19326
24402,10496
24402,4765
16246,15489
8327,2437
8327,100069
9385,7964
9385,5851
9385,7963
10711,25
43430,344
9652,1714
9652,8574
9652,21
38783,9228
38783,2166
3870,4
3870,64
3870,1521
10640,9266
33324,7942
11558,4988
11558,12283
11558,25
12535,1296
12535,25
12637,60
12637,8880
61280,16192
61280,25
13481,5798
13514,2521
98851,9214
11537,13433
10654,14309
10654,60
18966,2124
18966,9266
64353,
6341,2070
6341,5
7012,2166
15251,3268
15251,30
17435,626
17435,3906
17435,181
15301,174
63418,8442
48677,33
1884,1
1884,775
27414,98544
27414,559
33138,10250
33138,88014
33138,88015
8221,2353
8221,2354
17663,12296
12615,2154
12615,1545
12615,5982
10372,1
9056,3054
9056,2734
10176,6927
10176,6928
9080,8760
9080,174
16082,5
14670,16772
14670,1650
26555,174
24657,6116
24657,9210
24657,2302
11471,44500
11471,3618
17421,3313
22572,1950
4043,84938
4043,49
8852,33
8852,17823
8852,17824
30421,13660
30421,3618
30421,44499
18305,3618
49314,41
16296,8610
16296,3173
13192,7702
13192,81653
18917,181
18917,18161
18917,9291
4271,6274
4271,310
4271,591
16859,10342
16859,12516
16859,104680
25943,4
9768,33
9768,23
11909,6213
11909,6214
10485,51416
10485,33
41821,2269
21344,1625
21344,3956
9399,33
9399,2007
11131,20076
14571,6075
14571,529
14571,528
1662,761
1662,364
1662,41
20562,
18311,7517
1483,69112
25330,477
25330,25
4539,70
4539,5231
12776,8694
12776,371
12776,6651
17467,3326
17467,2734
17467,39985
34376,1648
34376,25
15080,10342
15080,104680
6463,174
9588,21
9588,841
13995,168
13995,13282
13995,7505
11198,2521
11198,3054
11198,2734
11621,10342
47714,58353
47714,83998
47714,896
19087,4
40082,508
40082,644
40082,174
31962,89304
31962,5842
31962,25
22590,4109
22590,17160
48150,354
48150,874
41778,
14135,1380
14135,11263
14135,2441
27678,7429
12088,79
12088,1302
12088,19047
19371,12
12664,288
12664,14
7500,192
7500,528
18998,467
17796,3397
17796,25
17809,3359
11067,10210
11067,174
10486,35426
10486,9195
10486,1524
19223,3621
51038,38407
30718,11308
30718,275
37797,10342
37797,12522
37797,32441
12613,5397
12613,7220
12613,648
37563,95472
37563,223
37563,16366
30330,8816
30330,3268
2061,20987
12254,5620
16992,33
16992,2307
18415,2833
18415,8
8765,5891
8765,2534
8765,342
9732,3475
9732,5391
5470,7405
5470,3417
5470,2499
50008,1645
50008,288
50008,7429
12095,59
12095,7405
12095,11705
14533,7429
14533,976
14533,3559
9812,1382
9812,278
8697,2521
27260,6426
27260,66529
27260,36830
11508,2106
11508,11232
23356,63813
17985,3421
9597,1169
9597,694
9597,356
12485,1087
12485,2188
17074,429
17074,1957
17074,2785
18491,3041
18491,3466
18491,21504
29587,19684
3716,25757
3716,204
21348,6973
21348,8175
21348,591
2332,189
2332,356
2332,104
28031,598
28031,7429
43423,6274
844,255
844,354
844,26492
53048,68599
16234,2785
16234,429
16234,9993
11075,17337
11075,17338
11075,1195
16171,
36246,16918
17208,3269
2899,104
2899,22182
2899,22370
44756,
18088,6705
18088,95346
18088,108985
20536,3795
2440,7036
2440,709
2440,710
10955,2130
10955,93156
10955,10102
10978,321
10978,2801
81540,8592
81540,8593
81540,8594
11847,203
11847,2521
11056,357
11056,7302
11056,7405
919,2883
919,529
10046,1992
10046,828
10046,6586
10726,35
9298,33
9298,10462
13899,9221
13899,9222
13899,880
437,35
437,768
27324,880
27324,6755
27324,13411
9025,404
11178,5966
10981,5106
10981,109814
10918,1071
10918,23632
10918,3869
36222,9222
36222,9221
36222,880
13984,806
13984,38015
13984,8582
16184,3158
16184,192
11427,3549
11427,23478
4689,7036
4689,11340
16209,105716
12720,1195
10077,1403
10077,2978
10077,16850
11430,5391
26955,6596
26955,11833
26955,12836
38970,2441
38970,6246
38970,15139
55931,1885
55931,3464
55931,11671
12703,21741
12703,23756
12703,856
32250,9221
9282,2226
9282,10828
9282,1838
10891,3853
12540,33
60672,22223
60672,4753
60672,22224
24241,7429
24241,4434
11556,5084
3177,1352
19277,3383
19277,1020
19277,145444
11774,4
11774,258
11774,2348
4972,1789
2841,975
2841,1232
2841,12000
11606,7064
11606,7558
12140,528
12140,529
12140,1778
15370,10342
15370,11846
15370,11847
12496,192
29987,3289
29987,19385
29987,25080
10361,5106
10361,109814
25757,4419
21200,4723
21200,635
21200,4722
40876,21034
40876,21035
11838,4563
11838,5815
11838,7776
670,399
670,7036
670,118802
25500,8799
25500,148
25500,591
12583,18972
12583,35
9694,2073
9667,11509
9667,129
9667,551
13373,2746
13373,1178
13373,2452
10304,3483
10304,18616
9316,4206
9316,4207
11647,5552
1913,104
1913,692
1913,784
2539,18
2539,5
5528,793
5528,866
5528,83
10105,102521
10105,129206
1114,665
179,932
179,33
179,694
83,22376
55177,
26766,4100
26766,4059
24747,11144
24747,3915
24747,11145
4836,5374
11190,19802
11866,54004
11866,1302
11866,49478
12281,3095
10320,7
10320,6363
10320,49325
11420,3548
3396,
5889,4475
1126,667
1126,13323
11658,3491
11658,142759
11401,112887
11401,113406
1392,93091
1392,89129
1392,93092
1843,
291,
8357,2453
3509,11509
3509,380
3509,11510
11662,13583
13372,
70,126
70,171
70,1171
12487,
205,7495
205,60
205,35
118,79
118,80
118,8601
1280,684
1280,685
1280,140
421,23449
421,9195
421,258
2567,14
2567,562
2567,675
9833,174
9833,3539
9833,38504
6478,1632
9692,695
9692,4372
1901,1473
693,33
693,2242
693,11391
842,546
842,547
842,561
9953,2448
11162,1727
11162,251
11162,2452
15045,89719
15045,1302
15045,25
42420,18973
1853,1151
1853,1152
11804,55258
11804,33
11804,1063
11354,12
47876,33
66600,33
43442,6
33766,95937
33766,3906
33766,500
120328,16593
120328,91791
39472,65393
39472,73866
39472,8310
34326,5822
18927,19951
18927,14159
18927,111177
25350,19951
25350,19952
25350,2982
16442,174
7229,7248
7229,1524
7229,11037
16220,4921
16220,25
10609,11842
10609,52678
11633,882
11633,1393
11633,3361
9947,508
9947,1171
9947,10104
6439,1088
7214,4
7214,746
7214,2184
42390,21
43892,3245
8422,641
8422,2260
11423,7036
11423,11557
11423,3657
10694,826
10694,35709
10694,25
613,2683
613,5755
613,7201
8978,134
8978,729
8978,20449
11637,497
11637,2780
12142,1062
12142,1063
12142,1064
11096,73955
11096,711
11096,1894
8968,7893
8968,3287
8968,768
6961,29018
6961,12026
6961,2157
31165,10462
31165,10163
2517,1140
2517,1141
2517,1142
11413,2448
661,8568
661,11625
661,10869
29259,641
29259,534
29259,1826
2436,37
27430,4949
27430,4950
34561,1078
34561,38941
34561,839
16638,10253
16638,11929
4935,10342
4935,11200
4935,2752
8953,528
8953,3153
8953,11671
10951,969
8488,5
8488,907
8488,34
32588,
57825,
561,79
561,429
561,430
10214,12
10214,3012
17880,25
8340,208
8340,2440
1942,800
3040,1038
3040,1039
3040,1040
43128,2159
13498,788
13498,497
9470,3477
9470,2269
19765,3391
19765,608
19765,6242
37527,33
37527,552
37527,1644
29578,17737
29578,33
29578,56932
2926,1262
2926,1264
2926,25
54302,25
5204,1877
5204,1878
8016,2311
8016,2312
8016,602
16186,35
10012,20376
10012,1600
10012,2180
10022,2
10022,158
4551,215
4551,216
4551,1693
30856,5101
2026,2448
2026,14
2026,890
9928,9383
9928,11749
9928,25
15771,10201
15771,25
76804,33
38148,
36815,1216
36815,74008
36815,25
31835,5
31835,106728
1093,753
438,44323
438,3547
438,1632
42222,25
11196,1436
11196,2761
13374,2
13374,19925
13374,19926
9688,43
9688,1824
228890,
10040,79
10040,97
10040,4258
11638,5
11638,508
11638,787
540,769
540,3287
540,10039
77120,
48463,2273
26038,25
19884,3687
19884,882
37748,11499
37748,11502
37748,9335
22434,174
12778,23
12778,33
15283,10342
158,1478
5996,4
44154,14102
44154,59881
44154,79431
28448,4808
28448,12421
28448,12422
42994,11671
42994,528
42994,27925
17592,
17113,37334
17113,26468
17113,7380
187,7405
187,10807
187,14
14177,21
7364,19481
7364,4
7364,2233
11431,73953
11431,6401
11431,6402
51945,83
51945,1243
51945,591
26332,42161
26332,60
42229,10000
42229,55330
49565,9115
49565,12113
49565,10473
2029,63893
2029,883
2029,884
44181,28305
44181,3432
44181,6763
19971,59645
19971,11114
19971,42182
9674,135324
3875,76
9653,40690
39225,1823
39225,3070
4595,478
31442,81478
31442,344
775,7159
50183,344
7342,2230
7342,2231
45267,9387
7453,158
7453,2242
7453,2243
10065,2481
10065,7405
10065,21
30863,4660
9393,1107
9393,7930
9393,47
16972,174
13409,
13073,
8976,2977
8976,9195
8976,2976
27360,12
27360,7053
27360,125938
13020,846
11679,497
11679,333
11679,5
1495,1645
1495,4169
1495,19477
10066,79
10066,1786
10066,174
1640,1632
1640,2087
1640,2448
11171,1474
11171,1615
11171,20993
14750,25
53116,1936
53116,13785
53116,21113
43881,21
9463,3466
9463,104942
9463,13067
26810,
20625,4
10913,76
10913,43271
10913,155
38643,
10027,104
10027,972
10027,2748
1895,1
1895,25
9981,33
9981,748
4379,12067
4379,12
4379,6363
14694,
20271,12240
20271,1679
20271,12111
953,520
953,521
953,7
13064,
14358,2348
14358,838
14358,4
12700,10210
9291,60378
9291,4
9291,746
19316,
921,33
921,14
921,23
9779,10067
9779,1088
9779,813
9787,5
9787,559
23825,4274
23825,4275
787,1171
787,433
787,508
14199,10807
10226,1632
10226,2926
10226,6896
12109,
13589,25307
11620,21
272,174
272,429
272,9993
15767,882
15648,33
25248,64570
25248,803
25248,15689
11451,2
11451,3929
11683,55518
11683,33
11683,2995
9722,84893
9722,14440
9722,5
2287,1050
2287,1051
2287,1052
1382,307
1382,6705
9534,93163
9534,692
9534,93164
33908,5346
33908,3616
33908,7036
276,121
276,122
276,124
12574,23
12574,33
22553,21
74,4
74,56
74,44
1667,856
1667,7658
1667,8661
7233,73956
7233,3929
7233,25
9009,49696
9009,829
9009,9195
1553,11246
1553,729
1553,10897
9738,26149
9738,436
9738,5755
14278,
9522,1565
9522,12
9522,870
14922,35
10476,746
11309,927
11309,12745
11309,21443
31063,10163
31063,10462
31063,33
1635,7
1635,174
1635,2481
13341,3490
13341,11510
1696,45966
1696,35
1696,995
1665,7429
1665,11486
1665,13507
9775,8369
9775,256
11459,56980
11459,2
11459,3538
10048,333
10048,11317
10048,326
11648,46108
11648,598
11648,174
15258,3516
42719,19877
42719,5
37632,3383
16320,33
16320,17032
308,10146
308,208
308,22456
25074,3054
25074,2521
39946,17339
6519,12202
6519,79
6519,975
13919,2253
13919,2839
13919,2840
1444,3846
11453,2608
11453,879
11453,5
9913,33
9913,69
9913,215
8292,4
8292,435
13922,2253
13922,12552
14166,8819
14166,8820
501,274
17824,559
17824,3088
11328,12413
15907,5329
15907,5367
15907,1512
11848,3626
43313,21
6957,33
6957,10105
11460,6363
11460,1600
11460,7
445,223
445,224
445,225
9564,1869
9564,23493
9564,371
20874,344
14175,2650
14175,3539
14175,81139
4442,76043
4442,308
4442,491
13169,307
13169,26468
9042,26033
9042,26032
9042,126
1985,7419
1985,264
1985,1171
9335,6586
9335,6896
9335,972
9007,384
9007,7
9007,6814
9777,14
9777,1205
9777,11351
1830,1205
1830,1206
1830,1204
10092,33
340,11345
340,11509
340,54285
1546,12260
65215,1556
65215,8789
65215,11749
10753,3054
10753,2734
11636,14714
22575,21
14286,77344
8814,435
8814,1512
8814,2539
9923,56181
9923,12
9923,342
7553,1305
7553,2273
8202,4
8202,126
8202,11533
3118,1325
1947,14
1947,497
1947,7380
9074,12
16133,1780
10319,843
10319,4606
8643,126
8643,1838
8643,3287
9315,9195
9315,23
3933,8601
3933,11537
3933,57751
8923,3263
59,12
59,6363
59,429
257,2979
257,355
257,6732
15487,2
398,213
398,54280
398,54281
647,10038
647,4164
647,142655
14544,43
11968,551
11968,21
11968,5
14517,6254
14517,769
533,297
533,521
5236,1885
5236,174
11344,3616
11344,7036
31056,38
43807,174
5471,11065
5471,25470
5471,25469
19082,
9763,6350
9763,9195
9763,17491
10017,10165
10017,10166
10017,59346
11931,812
11931,711
11931,1645
10707,34
10707,769
10707,9118
9910,10210
9910,33
142,10565
142,10146
142,1246
9621,4
9621,44
9621,485
9701,6735
9701,8073
9701,174
3291,11509
3291,846
3291,20451
12920,13816
12920,7
16608,2452
16608,3205
16608,2326
791,497
791,498
2610,9195
2610,1171
2610,1172
8066,1171
8066,508
8066,10104
1656,56
1656,5
6963,11930
6963,4
6963,1423
215,1053
215,2061
215,23019
2313,33
2313,598
2313,1046
16729,10378
16729,3502
16729,10102
8274,134
42000,2073
1951,5975
1951,76
1951,119
10851,2899
10851,2900
10851,6896
25,14440
25,1522
25,19934
9982,2
9982,6125
12877,1917
12877,12180
12877,3519
11661,191
11661,3244
11661,10441
38761,15185
38761,21
7974,2303
7974,2302
7974,2305
46917,192
10033,94719
10033,11278
10033,995
231,6735
231,20665
231,129
68098,38775
8999,435
8999,14
8999,23635
8555,2452
8555,2511
8555,1854
4348,10146
4348,33
4348,694
9885,7405
9885,1380
9885,2806
9392,7981
9392,3573
9392,45785
674,174
674,437
674,462
69,6402
69,84
69,85
1833,436
1833,5
1833,497
6795,2550
6795,11370
6795,5
11421,806
11421,6852
11421,127779
16156,21280
1420,1178
1420,1898
1420,11667
9005,10146
9005,2570
13499,2348
13499,3396
13499,3929
7548,2267
7548,2268
7548,2130
20345,3570
20345,18908
116,7
67,850
67,15
67,89
411,2
411,10221
254,33
254,11
254,68
1904,5
1904,7
1904,158
9043,711
9043,112206
9043,445
14695,2226
27031,882
27031,68511
22908,
9515,14
29595,4971
23478,26948
23478,1020
8290,1398
8290,364
8053,6896
8053,2322
612,33
612,56
612,17032
9899,34
9899,145
546,307
546,308
2800,79
2800,129
2800,705
9641,25
9641,2575
7552,76714
7552,23
7552,5
9927,43
9681,44517
9681,9195
9681,1557
10773,
88953,1931
13925,3
9568,4063
9568,21084
11400,22255
11400,12
11400,22253
37910,3756
14241,4864
79406,882
79406,68511
38785,7370
4550,1689
4550,1691
4550,1692
16433,
10045,104
10045,6896
10045,356
1690,1632
1690,1507
1690,1631
9900,2608
9900,25
9044,2981
9044,1171
9044,1403
9918,2
17379,4
10982,7580
10982,308
834,3287
834,126
25890,446
25890,34842
25890,1490
39345,2106
39345,11098
39345,3635
12701,500
12701,25967
21519,6379
21519,2734
21519,2521
28638,9222
28638,4649
7509,2146
7509,2148
7509,2149
2117,21248
2117,50286
9912,294
9912,846
9912,12325
1969,11473
1969,828
1969,6586
8435,7419
8435,288
8435,1219
45759,
13275,9195
11565,79036
11565,2646
11565,1838
11283,33
11283,694
11283,21
31894,3268
31894,23808
9286,12
9286,3169
9286,12067
15363,37
292,2448
1544,288
1544,315
1544,2650
12096,21
12096,5
12096,3929
9975,33
9975,23
9754,79
9754,10157
9754,3528
10053,1302
10053,3287
7515,17700
7515,769
7515,2262
9959,258
9959,497
14256,2448
14256,11027
9036,2
9036,158
9036,10227
10073,508
10073,10104
10073,1171
7304,2227
7304,1507
7304,18621
9920,8003
9920,3287
10025,10104
10025,508
10025,890
9682,7405
9682,308
9682,85681
2207,1088
2207,10405
2207,890
6877,84423
6877,4
6877,258
14609,13252
950,11749
950,9383
950,25
1967,4
1967,44
1967,1204
752,264
752,449
752,450
9655,126
9655,7
9388,43
9388,3567
9950,95293
9950,9037
9950,95294
388,4319
388,23
388,33
868,563
868,564
868,565
14191,711
14191,7747
18009,6562
19286,4063
19287,3879
19287,2623
1379,706
1379,5975
1379,11237
9792,43
10067,2
10067,10227
10067,12626
35555,
582,337
582,336
582,1251
37939,955
12763,12
12763,54512
13222,92460
13222,10059
1561,6116
1561,14680
186,308
186,816
186,826
219,49
13751,35
13751,846
13751,879
53961,10023
53961,4243
53961,41803
10069,915
10069,158
10069,1205
3093,7340
3093,763
3093,19116
9270,10146
9270,22290
28349,1369
10177,47813
16070,3324
16070,4059
9035,655
9035,1063
9035,122531
9957,2608
9957,497
9957,5
9389,2203
9389,5381
9389,310
460,46
460,162
460,201
8998,34
20521,3802
20521,3803
20521,7328
4441,37811
4441,211
4441,418
84954,78154
11490,850
11490,1926
11490,2250
11304,6382
11304,6383
11304,6384
4257,7405
4257,105220
4257,10958
2652,73067
9526,11486
9526,1246
9526,11487
5820,28537
5820,508
5820,1171
9904,2
9904,58323
9904,1836
588,559
588,341
588,342
9310,1473
9310,33
16367,14
16367,2512
16367,66657
8982,8211
8982,308
8982,4207
956,4
956,44
956,658
9530,93603
9530,5
9530,7295
9829,737
9829,10163
9829,33
10115,62367
10115,158
10115,9195
10008,22705
10008,3533
10008,8933
7870,2297
7518,521
9786,2130
503,449
503,18990
503,1633
591,23
591,8253
36668,431
36668,444
36668,445
9767,33
9767,748
9767,2796
13689,33
920,3
920,2
15402,1512
15402,7429
15402,1422
80919,3279
80919,3459
80919,2957
38344,980
38344,19191
38344,9321
806,519
806,25
9353,4
9353,2348
9353,2777
2044,1143
2044,79
2044,829
9339,333
9339,497
9339,2608
350,711
350,444
350,445
58,2
58,130
58,19936
1819,59957
1819,33
1819,11844
2295,16934
2295,308
9697,923
9697,12236
9697,174
4474,89632
4474,508
4474,11733
1887,6542
1887,70
1887,20637
13508,4925
13508,3241
13508,8746
1781,2253
1781,6735
1781,838
16270,477
16270,33
10947,42053
10947,121938
17628,3351
17741,1508
17741,35317
17741,11752
7549,14714
7549,708
7549,2269
9615,103453
9615,333
9615,7295
9513,25
9513,1302
9513,444
20604,3414
20604,102759
20604,68579
31692,33
1452,429
1452,923
1452,9168
7872,2310
18191,3521
14474,3916
14474,14406
14474,37726
773,43
773,2570
773,188
21631,659
1164,97068
1164,4
1164,838
13141,
35199,
15383,144
15383,1398
47850,8567
47850,1583
47850,8568
9072,1608
9072,497
9297,11395
9297,56
326,12
512,288
512,290
512,291
9718,7295
9718,5
9718,10105
1593,436
1593,2575
1593,25
1852,4
1852,215
1852,763
1262,1973
82,52846
82,33
82,675
1402,1423
1402,7295
1402,5
9293,7742
9293,7741
9293,444
9906,89136
9906,4171
9906,923
1948,35
1948,126
1948,89394
148,78
5289,26147
5289,26146
5289,972
9782,307
9782,14
9782,1615
9762,74192
9762,9195
9762,491
14113,497
14113,598
14113,12626
21712,11671
21712,3033
7859,2290
7859,2291
7859,2292
16998,2280
16998,866
16998,848
11559,11561
1023,1789
10118,2373
10118,4000
10118,11201
9788,33
9788,159
11689,60
11689,1818
11689,11754
33813,6
1491,52740
1491,1187
1491,55369
1165,225
1165,247
1165,258
9988,2773
11652,2
13816,7429
13816,2813
13816,507
15265,15398
11227,356
11227,6896
33810,2159
41937,124628
41937,1242
24055,1974
9708,1088
9708,831
9708,10405
1116,12695
1116,707
1116,12696
5072,1854
5072,892
5072,2395
1249,10146
1249,14
9954,3287
9954,126
7511,54502
7511,126
13075,4732
13075,188
13075,1840
7512,25
7512,19985
1776,7370
1776,7315
1963,684
1963,822
10846,370
10846,18973
1381,508
1381,7503
1381,10104
15097,885
15097,183
15097,1115
300,11911
300,9
300,591
9676,4700
9676,33
9676,2982
6948,24157
6948,60
6948,3135
9766,5
9766,333
9766,30833
1595,26469
1595,741
1595,742
1666,11804
1579,4564
1579,152
1579,9195
9664,6362
9664,3241
9664,82819
12094,4
12094,6328
12094,8136
1717,7295
1717,11317
1717,23238
15624,41047
15624,60473
496,25
496,2242
496,444
1417,2029
1417,7470
1417,11628
4643,9195
4643,10157
4643,1836
7484,2251
7484,5
7484,34
9842,7405
1422,829
1422,5552
1422,7380
10781,56620
10781,12
10781,1633
9794,1632
7510,559
9895,33
9895,10210
8975,4024
8975,10339
9672,8802
9672,11509
9672,1422
42236,85572
42236,7508
42236,33
46774,10845
10070,48688
10070,2811
10070,7405
1440,12
1440,716
1440,2570
13364,2742
1523,43
1523,245
1523,284
14201,8748
1378,1615
1378,1616
1378,1617
9693,33
9693,655
9693,11429
1124,9195
1124,9996
1124,174
3683,7
3683,174
3683,56
6077,1990
6077,2038
214,2061
214,23019
214,1632
1123,10163
1123,932
1123,694
21173,2338
21173,6705
11619,521
11619,297
1427,1208
1427,5755
1427,2116
13767,2
13767,12626
13767,889
27295,438
27295,4657
27295,61896
9726,711
9726,1645
2152,
14799,2265
21710,
8588,2451
8588,288
8588,2254
36557,7576
36557,11345
36557,5
9836,2537
9836,8089
9809,33
7551,9195
7551,130
7551,1645
10741,308
10741,2266
10741,21856
2357,41251
2357,906
2357,1092
1581,735
1581,5
1581,33
7873,2313
8324,288
8324,2395
8324,6735
5698,18758
2179,12
2179,2932
2447,12
2447,1143
2447,12292
1372,20938
1372,449
1372,705
9986,4
9986,7311
2486,711
2486,1302
2486,444
1246,696
1246,5
1246,497
18615,36650
18615,6455
18615,1246
13210,1441
12795,402
12795,141138
14202,2448
14202,741
14202,1557
11170,4022
11170,3528
11170,923
1247,10210
1247,33
1247,70
1125,415
1125,4
1125,7
1646,215
1646,216
1646,20396
1730,11608
1730,11609
1730,11610
8618,284
8618,288
8618,2452
1259,43
1259,284
1259,2452
9053,7405
9053,248
9053,5755
1494,82757
1494,724
1494,142725
182,70319
182,174
182,129
1251,7
1251,174
1251,56
9656,7405
1931,3287
1931,1309
13967,288
8275,2365
8275,6858
8275,134
13771,14
11578,7110
11578,534
11578,10882
11972,20999
11972,21000
11972,10882
4283,915
4283,11733
4283,1611
7457,2248
7457,33
8398,1224
8398,2481
8398,10146
3549,76
1265,60611
1265,10221
1265,23890
14137,68353
14137,2870
15689,3101
13365,
10758,24133
51863,
13668,7295
13668,5
7516,33
7516,10163
7516,694
10075,12270
10075,51851
10075,51852
9760,508
9760,10104
9760,23596
9966,3287
9966,768
9966,5
1257,12026
1257,33
1248,20394
1248,20395
1248,10308
9757,2184
9757,1302
9757,7
5206,76
5206,321
5206,7777
14761,6303
2062,3
2062,2
2266,1031
2266,1032
2266,1033
5172,1861
5172,174
9965,10105
9965,7
37725,4564
37725,28320
37725,2844
13517,3922
9828,3564
9828,3379
1250,20241
1250,7295
1250,11370
4169,33
4169,737
4169,763
16555,3096
16555,35
11172,97
11172,79
11172,10222
3594,1838
3594,12
3594,1836
10090,37845
10090,4
10090,7480
7874,838
13393,67496
12271,308
12271,1305
12271,21856
4638,33
4638,443
4638,694
1993,847
1993,848
1993,849
12554,3268
12554,10571
12554,3559
1738,449
1738,497
1738,831
15163,9118
15163,911
15163,2233
10845,3887
10845,29003
10845,1631
1949,4
1949,11317
1949,174
11330,12413
11330,235
10942,2181
10942,25188
10942,3063
27040,
11199,9195
11199,6354
1271,449
1271,923
1271,2994
10790,
14055,7419
14055,288
14055,7429
2267,20569
6691,83
6691,591
1255,79498
1255,129499
1255,129502
