company_id,company_name,country_id
817,Katalyst Films,
2015,DSP,GB
2265,Shangri-La Entertainment,US
78070,Taormina Productions,
23328,The Ultimate Group Films (TUG),
3438,Melee Entertainment,
3103,Funny Boy Films,US
682,Peninsula Films,
61194,Fragmighty,
61195,Transom Films,
61197,Valenti Entertainment,
1143,Sound for Film,
10039,Anonymous Content,US
19354,Mediastream Vierte Film GmbH & Co. Vermarktungs KG,
89720,Mooseport Productions,
3792,BOB Film Sweden,SE
4227,Bulbul Films,
24033,France 5,FR
7248,Union Générale Cinématographique (UGC),FR
13399,Douglas Fairbanks Pictures,
13561,Ministero del Turismo e dello Spettacolo,IT
21805,Bandidos Films,
1183,Impala,ES
6139,Riverside Pictures,NL
5579,Metro-Goldwyn-Mayer British Studios,
53906,Moviemakers Productions (MMP),
53012,Blue Sea Productions,
52949,Coconut Pete Productions,
53282,Harlequin Pictures,
53283,Intertainment AG,
53610,AR-TL,
433,Weed Road Pictures,US
14161,"Kanzaman, M.D.A. Films S.L.",
13705,Continental Films,FR
1328,Eichberg-Film,DE
26288,Pegaso Cinematografica,
1459,Triton,
50179,Summa Entertainment Group,
23651,Grand Slam Productions,
53600,Spartan Productions (II),
19951,ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I),
74571,Yes-DBD Satellite Services,
584,Norma Productions,IL
18736,Mad Dog Productions,US
655,Strike Entertainment,
2995,Atmosphere Entertainment MM,US
3488,Portman Film,
53043,Brown Sauce Film Productions,
3638,The Jacobson Company,
91636,White Orchid Films,
91637,Fearon Entertainment,
53042,Woss Group Film Productions,AU
7887,Endymion Films,
13923,Sobini Films,US
23938,Burke/Samples/Foster Productions,
85437,Enchanted Productions,
51771,Nine Yards Two Productions,
10975,Colorado Film,IT
12275,Motion Picture Associates,
83715,Dawn Associates,
23719,Prey LLC,
23720,E.P. Production,
1665,New Horizon Corporation,
827,VIP Medienfonds 3,DE
114770,Ergo Entertainment,
114771,The Johnson Group,
19636,Thirteen Productions,US
57347,Blue Productions,
18620,Artists Production Group (APG),
2646,Deep River Productions,
1756,Broadway Video,US
89094,M.G. Films,
19643,"Sommers Company, The",
109369,Showtime Independent Films,
5673,Breakup Productions,
81,Plan B Entertainment,US
7636,Nimar Studios,BG
37352,Oscar Kramer S.A.,AR
2433,BR Petrobrás,BR
60103,Smokescreen Inc.,
145953,Prénom H Co. Ltd.,
35480,Walrus & Associates,
1630,Dream Entertainment,
91941,Michael/Finney Productions,
14879,Bungei,
7040,Ninjin Club,
67984,TaliaFilm II Productions,
67985,Woodcote,
21777,TC Productions,
11788,Compagnie Industrielle et Commerciale Cinématographique (CICC),
73,Fida Cinematografica,IT
3296,Magna Corporation,
80277,Desert Hearts Productions,
18138,Playfilm Productions,
135635,Nothing On Productions,
2181,Babylonian Productions,
678,Turner Network Television,US
4579,Tigon British Film Productions,GB
3560,KSS,JP
20304,napalm FiLMS,
149073,Suplex Inc.,
144,Fono Roma,
1262,Film Trust S.A.,
1263,Este Films,
4386,Falcon Productions,
4387,Renfield Productions,
1061,Partner's Productions,
8799,Alicéléo,
34852,Christian Bourgois Productions,
2337,Cinecidi,
70230,Harpo Productions,
2476,Carlton America,
6275,BiBi Film,IT
18973,01 Distribution,IT
4369,Legacy Filmworks,CA
3225,Every Guy Productions,
5364,Wadi Rum Productions,
110054,CIH Shorts,
17084,Catherine Dussart Productions (CDP),FR
3300,Doubleday Productions,
3301,Gus,
89161,Gary Kurfirst Pictures,
89162,True Stories Venture,
736,Little Shark Entertainment,DE
3359,Eastern Productions,
2505,Shadow Stars,
4141,Associated Producers (API),US
4142,Produzioni La Regina,
25287,San Marco,
14907,Optimus Films,
5153,Estudios Churubusco Azteca,MX
14104,First Films,
2880,Charm City Productions,
5043,Film Art Association,JP
3094,Shintoho Company,JP
15486,Wide Angle Pictures,
2172,Busy Bee Productions,
1049,Kasander Film Company,
138344,John Phillips-Lou Adler,
91189,"PENNEBAKER-LEACOCK, INC",
11503,Joseph E. Levine Productions,
5552,Media Asia Films,
3616,Bom Film Productions,KR
11772,Masulpiri Films,
79498,Chungeorahm Film,KR
50340,Taryn Prov,
13085,Altar Productions,
60892,Pachyderm Production,
23359,Peter Newman/Interal,
2866,The Free History Project,
139,LJ Film,KR
11554,Korea Pictures,KR
685,Cineclick Asia,KR
93222,Foster-Brower Productions,
84047,Office Augusta Co. Ltd.,
955,Nikkatsu Corporation,JP
4563,Oz Company,
1286,World Wide Productions,
4817,Cine 2000,
120,Scorsese Productions,
36392,Lucky Dog Productions,US
1545,Roxbury Productions,
25639,Samsung Entertainment,
142759,Kang Je-gyu Films,KR
165,Steen Herdel Filmproduktion,
5488,Fox Film Corporation,US
4539,Leon Fromkess-Sam Firks Productions,
754,Stella Films,FR
96088,The Martindale Group,
34284,C.G.K. Productions,
15302,Santa Cruz Productions Inc.,
13733,The Filmgroup,
15751,Gene Corman Productions,
10329,Anglo-Amalgamated Film Distributors,
44300,Florida Films,
14232,Gamma Film,
88161,Cinerama Releasing Corporation,
221,Riama Film,IT
220,Pathé Consortium Cinéma,FR
1442,Cosmopolitan Productions,US
32843,Acorn Pictures,
2342,Cino del Duca,IT
10455,Produzioni Cinematografiche Europee (P.C.E.),IT
8948,Societé Cinématographique Lyre,FR
46570,Como Films,FR
1408,Universal Productions France S.A.,
1806,Warwick Productions,
3754,Bert E. Friedlob Productions,
1659,Unión Industrial Cinematográfica,
127795,Dunlevy Pictures,
16971,Pacific Motion Pictures,
7164,TMS Entertainment,JP
14750,Portrait Films,
76359,Water,US
76360,Purple Films,US
12961,Lambart Productions,
13866,The Caddo Company,
5394,Bad Aaas Cinema,
37580,MVP Films,
54280,Infinity Media,
19511,Outlaw Victoria Productions Inc.,
568,Saito Entertainment,
569,Tokyo FM Broadcasting Company,
1225,One Race,US
143324,Diceburg LLC,
1341,Regent Entertainment,
2339,Access Films,
2340,Napoleon Pictures Limited,
4189,Scala Films,
5823,7 Pictures,
60950,Nob Hill Productions Inc.,
33131,Libra Productions Inc.,
6559,APPP Company,JP
38795,Lorimar Filmgesellschaft GmbH,
2256,Les Films de L'Observatoire,
9145,Euro Space,
16968,Vera Film,IT
8735,Kathbur Pictures,
8736,The Con,
4402,Euterpe,
8730,Renown Pictures Corporation,
19368,George Minter Productions,GB
89600,County Natwest Ventures,
131039,Animal Productions,
758,TV 2,DK
12413,NWR Film Productions,
930,Lone Star Corporation,
19481,Babelsberg Film,
2932,Red Hour,US
52723,Inside Track Productions,
1043,Revere Pictures,
41252,Gran Via,
866,Pathé Renn Productions,FR
36609,Two Brothers Pictures,GB
1515,Will Vinton Studios,
1081,CBS Television Studios,US
2280,Les Films des Tournelles,FR
7825,Les Films en Hiver,FR
50800,Pentagrama Films,AR
71379,Media Produccion,
55250,Spierigfilm,
3025,Brandman Productions,
1364,St. Nick Productions,
8832,Noelle Entertainment Limited,
95337,New Pictures Group,
23537,Sellers-Edwards productions,
11474,Franfilmdis,
11475,Argui-Film,
1074,Cofimage 9,
1076,Apipoulaï,
24035,Tokyo Godfathers Production Committee,JP
137795,Old Times Productions,
12274,Dore Schary Productions,
4263,Afton-Linebrook,
44698,Producciones Gustavo Alatriste,
8734,Fellowship Adventure Group,
2268,Isle of Man Film,GB
10351,IAC Film,
11509,Warner Independent Pictures (WIP),US
10105,Apatow Productions,US
46051,Clifford Werber Productions,
19355,Canlaws Productions,
77598,First Company,
52945,Frantic Films,CA
10559,Koch Media,
4332,Vanadas Productions,
641,Titanus,IT
642,S.G.C.,
643,Société Nouvelle Pathé Cinéma,FR
1159,Argyll Film Partners,
1160,Gummshoe Productions,
1161,Integrity Partners,
4162,Compact Yellowbill,
4163,Tambarle,
14582,MediaTrade,
2781,Salem Films Limited,
12362,Tracy Films,
215,Double Feature Films,US
14897,Melvin Frank Production,
2779,Blue Star Pictures,
149021,Kailash Picture Company,
14754,Films du Camélia,
14755,Sofinergie Films,
830,Senator International,
76043,Revolution Sun Studios,US
1450,Front Street Productions,US
36452,Dominion Productions,
8788,Jemmin' Inc,
8787,Bill Cosby,
3803,Middle Fork Productions,
3393,Huayi Brothers Pictures,CN
12363,Taihe Film Investment Co. Ltd.,
2514,Alliance Films,CA
7002,Trimod Films,
12838,Film Polski,PL
42000,Peg-Films,
7811,Cité Films,FR
53530,Constantin Film,GB
12163,Davis Films/Impact Pictures (RE5),
10672,Brooklyn Films II,
1668,Riff Raff Film Productions,
30833,Visual Arts Entertainment,
53047,De Wolfe Music,
10462,WT2 Productions,
1555,G.W. Films,
17893,F.D. Cinematografica,
892,Qwerty Films,GB
23488,Kanzeon,
3235,Brookwell-McNamara Entertainment,US
133460,Shane Carruth,
45851,Braniff,
738,Myriad Pictures,US
25918,Eulogy Productions LLC,
25919,Ovation Entertainment,US
60981,Perlberg-Seaton Productions,
1303,Cadre Films,
3497,Corporation Image M & M,
3499,Societe Radio Cinema,
23438,Friday Night Lights,US
23439,MDBF Filmgesellschaft mbH & Company KG,
829,Vertigo Entertainment,US
768,Ghost House Pictures,US
4710,Fellah Pictures,
57751,Patalex Productions,
1187,Michael London Productions,US
12157,Sideways Productions Inc.,
52107,ICF,
7302,Filmax Entertainment,
8763,Inside Track 1,
8583,Minds Eye Entertainment,
37323,Triptych Media,
73067,Vulcan Productions,US
2061,Twisted Pictures,US
55405,Saw Productions Inc.,
2233,Bristol Bay Productions,
8833,Anvil Films,
54030,Academy Films,GB
3502,Alquimia Cinema,
8874,N1 European Film Produktions GmbH & Co. KG,
134,Rogue Pictures,
1836,Contrafilm,
1838,Firm Films,
560,Film Colony,
981,TVE,ES
8921,United Plankton Pictures,US
54997,WR Universal Group,
18720,Robert Stone Productions,US
82757,Edko Films Ltd.,TW
3167,World Film Services,
57752,Nord-Ouest Films,FR
121268,The Othrs,US
16101,Metro Pictures Corporation,US
4111,The Harold Lloyd Corporation,
37929,Les Établissements Jacques Haïk,
11476,Jean-Louis Nounez,
3257,International Pictures,
511,Ultramar Films,
1321,Transcona Enterprises,
53220,Sevilla Films,
53221,Filmorsa,
513,Cosmo Film,DK
5015,Perlsea Company,
14091,Arcola Pictures,US
2595,The Associates & Aldrich Company,
1516,Kindai Eiga Kyokai,JP
1347,Aubrey Schenck Productions,
3280,Igor Film,
10207,Casbah Film,DZ
52263,United Feature Syndicate (UFS),
11971,Jerry Bresler Productions,
71947,Harrell,
1188,William Dozier Productions,
1189,Greenlawn Productions,
1931,Filmové studio Barrandov,CZ
5850,Belvision,BE
5851,Dargaud Films,
60537,Walden Productions,
39856,Desilu Productions,US
26727,Universal Television,US
4241,West Film,
11656,Producciones Panicas,
8441,Jack H. Harris Enterprises,
1901,University of Southern California,US
23968,Verenigde Nederlandsche Filmcompagnie (VNF),
41310,Won World,
19326,Spelling-Goldberg Productions,
10496,Orphée Productions,
15489,Halicki Productions,
2437,Producciones Zohar,
100069,ABKCO Films,US
7964,Studios Idéfix,
7963,Les Productions René Goscinny,
8574,CIPI Cinematografica S.A.,
2166,ABC Circle Films,US
7942,Cabin Creek Films,
9214,Clonus Associates,
626,Independent Productions,
8442,Abilene,
775,Korty Films,
98544,Slayride,
10250,UCLA School of Film and Television,
88014,Black Sand Productions,US
88015,pacific arts,
2353,Kaktus Producciones Cinematográficas,ES
2354,Tesauro,
12296,Sullivan Entertainment,
6927,Cinepro,BR
6928,Mr. Yellowbeard Productions Limited & Company,
8760,AAR Films,
16772,Little Bear,FR
44500,"Cinema City Co., Ltd.",
84938,Laurenfilm,
13660,Cinema City,
44499,Golden Princess Film Production Ltd.,
8610,Sarlui / Diamant Production,
3173,Chiodo Brothers Productions,
7702,Ultimate Productions,
81653,Will Vinton Productions,
18161,Condor Films,
104680,Studio Fuga,JP
51416,SAH Productions,
1625,Fugitive Features,
3956,Parkfield Entertainment,
2007,Imperial Filmproduktion,
6075,Studio Deen,JP
7517,In-Gear Film Production Co. Ltd.,HK
69112,Theatre Of Material,
3326,Diagonal Pictures,
7505,Marvel Entertainment,US
58353,Erre Produzioni,
83998,Alia Film,IT
896,RAI 2,IT
17160,Gallery Films,
11263,Bubby Productions,
19047,Fortress Films,
3397,Tommy,
35426,Edward S. Feldman Company,
3621,Sidonie,
38407,Dada-Filmi Oy,
12522,Mimi wo Sumaseba Production Committee,
32441,Hakuhodo,
5397,Group TAC,JP
648,Sony Music Entertainment (JP),JP
95472,Sofilmka,
20987,Balboa Entertainment,
5620,Meridian Broadcasting Ltd,
2534,Colorado Films,
3417,CTV International,
3559,Citadel Entertainment,US
6426,Dan Wigutow Productions,
66529,HOF Productions,
36830,Michael R. Joyce Productions,
63813,Rosemont Productions International,US
3421,Kamikaze,
1169,RF2K Productions,
1957,Warner Bros. Television,US
3466,Movic,JP
21504,Star Child Recording,
19684,Public Art Films,
25757,Quality Pictures,
204,Wüste Filmproduktion,DE
6973,Les Armateurs,FR
8175,Monipoly Productions,
26492,Jet Tone Films,HK
68599,Parker Film Company,
17337,Basara Pictures,JP
17338,Creators Company Connection,
16918,Cinequanon,JP
3269,Creative Thinking International Ltd.,
95346,Glasgow Film Office,
108985,Ideal World Productions,
3795,61* Productions Inc.,
7036,CJ Entertainment,KR
709,Intz.com,
710,KTB Network,
93156,Baby Films,
8592,Blue Turtle,
8593,Epiphany Productions,
8594,Hotwire Productions,
203,Panfilm,
2883,Aniplex,JP
1992,La Petite Reine,FR
828,Ultra Films,
6586,TPS Star,FR
9221,Toei Video Company,JP
9222,Excellent Film,
6755,Nippon Television Network Corporation,JP
13411,Hakuhodo Inc.,
404,Allegro Film,AT
5966,Shin Cine Communications,KR
109814,49th Parallel Films,CA
1071,Spice Factory,
23632,Snowfall Films,
3869,Great British Films,
38015,Busted Tranny,
3158,Katakuri-ke no Kôfuku Seisaku Iinkai,
3549,Sagittaire Films,
23478,Captain Movies,
11340,Studio Box,
105716,Odessa Filmworks Inc.,CA
2978,Crusader Entertainment,
6596,UniKorea Pictures,
11833,Dream Venture Capital,
12836,East Film,KR
15139,Tele+,
21741,Kinétique Inc.,
23756,Vincent Gallo Films,US
22223,Studio Légende,FR
4753,Filmauro,
22224,Epica Ltd.,
1352,Fukasaku-gumi,
3383,777 Films Corporation,
145444,Wonderworks Films,
975,Gerber Pictures,US
1232,2003 Productions,
12000,Tapioca Films,
7064,Cinemasia,
7558,Bohemian Films,CH
1778,DENTSU,JP
11846,Hakuhodo DY Media Partners,JP
11847,Mitsubishi,JP
3289,Clap Filmes,PT
19385,R&C Produzioni,
25080,AFS Film,
4419,Creative Light Entertainment,US
4723,Assise Productions,
21034,Down to the Bone Productions,
21035,Susie Q Productions,
5815,Xanadeux Company,
7776,"Pioneer LDC, Inc.",JP
399,Show East,KR
118802,Egg Film,KR
148,Gimages,
18972,49 Film,
2073,Kadokawa Pictures,JP
2746,Mission Pictures,
3483,Startroop Pictures Inc.,
18616,Tippett Studio,
4206,Baa-Ram-Ewe,TH
784,Himenóptero,ES
102521,Go Films,US
129206,Medal Of Honor,
665,Hochschule für Fernsehen und Film (HFF),
22376,Plunge Pictures LLC,
4100,Stick Figure Productions,
11144,Bobby Jones Films LLC,
3915,Dean River Productions,
11145,LIFE(n),
5374,Marv Films,GB
19802,Ren Film,
54004,Optional Pictures,
49478,Aldrich Group,
3095,Whitewater Films,US
3548,Big Picture Media Corporation,
667,IFMD Ltd.,
3491,Showbox,KR
112887,Electra Entertainment,
113406,Vertigo,
93091,Red Light Films,US
89129,Creative Visions Productions,
93092,Sundance Institute Documentary Fund,
2453,Lord of the Wind,
13583,Tatsunoko Production,JP
7495,Sixth Sense Productions,
684,Kim Ki Duk Film,KR
562,Appian Way,US
38504,Really Useful Films,GB
4372,Dash Films,US
1473,Depth of Field,US
2242,Everyman Pictures,US
546,Monsoon Pictures,AU
561,Anhelo Productions,
2448,Yari Film Group,
1727,Movision,
89719,Culver Studios,
1151,Diorama Films,
1152,Independent Television Service,
55258,White Noise UK Ltd.,
1063,Brightlight Pictures,CA
95937,Palmyra Films,
91791,Braunstein and Hamady Productions,
73866,Penta Entertainment,
111177,Stander Productions,
19952,QI Quality International GmbH & Co. KG,
52678,DeMann Entertainment Company,US
3361,Digital Frontier,JP
11557,Muhan Investment,
35709,Hercules Films,
7201,NDR,DE
20449,Liaison Films,FR
2780,Cube Vision,US
73955,MBC Beteiligungs Filmproduktion,
1894,Josephson Entertainment,
7893,Pacific Renaissance Pictures Ltd.,
29018,Visionview Production,
2157,26 Films,
1140,Dare mo Shiranai Seisaku Iinkai,
1142,c-style,
8568,Albatros Filmproduktion,DE
11625,Fengler Films,
4949,Del Duca Films,
4950,Antares Produzione Cinematografica,
38941,Dream Factory,CN
839,Lou Yi,FR
11929,Dear Film Produzione,
11200,Buena Vista Home Entertainment,
3153,SUNRISE,JP
907,Overbrook Entertainment,US
430,Lonely Film Productions GmbH & Co. KG.,
3012,Pathé Distribution,FR
800,Wheel Productions,
1038,Bazelevs Production,RU
1039,First Channel,RU
1040,Tabbak,RU
3391,ORF,AT
17737,Herbert Ross Productions,
56932,Alex Winitsky / Arlene Sellers Productions,
1264,Alexander Salkind,
1877,Café Film,
1878,Bonfire,
2311,Produzione Salvo D'Angelo,IT
2312,Tevere Film,IT
602,DEFA,DE
20376,Kalis Productions GmbH & Co. Zweite KG,
2180,Outerbanks Entertainment,US
5101,Nomados Film,
74008,International Classics,
44323,Mr. X,
3547,Mad Circus Films,
1436,Ugly Duckling Films,GB
2761,Fine & Mellow Productions,DK
19925,Bridget Johnson Films,
19926,Skate Away Productions,
2273,Eden Rock Media,US
3687,Takarazuka Eiga Company Ltd.,
11499,Alan Young Pictures,
11502,Panico Films,
1478,Sat.1,DE
14102,Union Film Company,
59881,International Film Company,
79431,Lian Bang,
12421,Northern,
12422,Walker Films Limited,
27925,Kodamsha Co.,JP
37334,Jack and Rose Productions,US
73953,ELC Productions Ltd.,
6401,Alan Greenspan Productions,
6402,Mars Media Beteiligungs,
42161,Guercio-Hitzig,
55330,Canafox Films,
10473,ONF | NFB,CA
883,Les Productions du Champ Poirier,
28305,Winston Davis and Associates,
6763,National Lampoon,
59645,ICL,
11114,Braun Entertainment Group,
42182,Filmel,
135324,Ring 0 Production Group,
40690,Deutsche Film-Gemeinschaft,
81478,Trete Tvorcheskoe Obedinenie,
7159,Star-Film,FR
2230,MGM Television,US
2243,Hammer & Tongs,
2481,Platinum Dunes,US
4660,Plymptoons,
2977,Kevin Messick Productions,
2976,Mile High Productions,
125938,Joshmax Productions Services,
846,2929 Productions,US
2087,Blackfriars Bridge Films,
1936,BocaBoca Producciones,ES
13785,Aurum Producciones,ES
21113,DMVB Films,
104942,Gen,JP
13067,Studio Live,
43271,Lucky Punch,
2748,Clubdeal,
12067,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG,
12111,Vides Cinematografica,
60378,Callahan Filmworks,US
10067,Alloy Entertainment,US
4274,9.14 Pictures,
4275,A%26E IndieFilms,
2926,Alexandre Films,
25307,Ella Communications,
64570,Running Miracles Productions,
15689,Amaze Film + Television,CA
55518,Romero-Grunwald Productions,
84893,Bewitched,
1050,David LaChapelle Studios,
1051,HSI Productions,
1052,Darkfibre Entertainment Ltd.,
93163,Digital +,
93164,Planet Pictures,
121,Y3 Film,
122,Coop 99 Filmproduktion,AT
124,Südwestrundfunk,DE
7658,Buena Vista International Film Production France,FR
8661,Alliance de Production Cinematographique (APC),
73956,Runteldat Entertainment,US
49696,Post No Bills Films,
11246,Région Ile-de-France,FR
26149,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG,
21443,Wicked Films,
3490,Media Talent Group,
45966,Cinelamda Internationale Filmproduktionsgesellschaft,
11486,Picturehouse Entertainment,
13507,Pie Films Inc.,
256,Tesela Producciones Cinematográficas,ES
56980,Max Stronghold Productions Inc.,
326,Laura Ziskin Productions,
46108,Ubu Productions,
3516,Mighty Cheese Productions,
19877,Everglades Productions,
22456,Five Roses,US
12202,WV Films III,
2839,El Camino Pictures,
2840,Go Fish Pictures,US
3846,Epoch Films,
69,MFPV Film,
435,Di Bonaventura Pictures,US
8819,REN-Mar Studios,
8820,Prospect Pictures,
274,Discovery Docs,
3626,Halas and Batchelor Cartoon Films,
23493,Bavaria Entertainment,DE
81139,Vanguard Animation,US
308,The Weinstein Company,US
26033,City Productions,
26032,Cineblue Internationale Filmproduktionsgesellschaft,
7419,Scion Films,GB
384,MacDonald/Parkes Productions,
6814,United International Pictures,GB
1205,Endgame Entertainment,US
1206,Entertainment Manufacturing Company,
1204,Ascendant Pictures,US
54285,Telegraph Films,
12260,Bob Yari Productions,
8789,Fuzzy Door Productions,US
14714,China Film Group Corporation,CN
77344,Charlotte Street Films,US
2539,Reaper Productions,
56181,Domino 17521,
1305,LIFT Productions,US
1325,A.J. Films,FR
11537,Laika Entertainment,US
3263,OddLot Entertainment,US
6732,Runteam III Ltd.,
213,Cooper's Town Productions,
54281,A-Line Pictures,
10038,Square Enix,JP
142655,Square Visual Works Co. Ltd.,
11065,The Film Works,CA
25470,Icelandic Film Corporation,
25469,Union Station Media,
6350,Toshiba Entertainment,
17491,Milkshake Films,
59346,Turbo Productions,
812,Deuce Three Productions,
1246,River Road Entertainment,US
6735,Participant Media,US
8073,Nick Wechsler Productions,US
20451,Redbus Pictures,
3205,Surefire Film Productions,
2326,Autonomous,
11930,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG,
1053,Got Films,
1046,Prime Film Productions LLC,
2899,Revolver Pictures Co.,GB
2900,Toff Guy Films,GB
1522,Neal Street Productions,GB
19934,Motion Picture KAPPA Produktionsgesellschaft,
12180,Warp Films,GB
3519,Big Arty Productions,
3244,Media Pro Pictures,RO
10441,The Bureau,GB
15185,A.C. Lyles Productions,
2305,Esselte Video,SE
94719,Just Friends Productions,
11278,Inferno Distribution,US
20665,4M,
38775,Cinemaker Oy,FI
23635,Patalex V Productions Limited,
2511,Zero Film GmbH,DE
3573,Celador Films,
45785,Northmen Productions,
462,Patalex IV Productions Limited,
84,Tree Line Films,
11370,Michael De Luca Productions,US
6852,Cirrus Communications,CA
127779,Crazy Films,
21280,Black Gold Films (II),
11667,Northern Ireland Screen,GB
3396,O.N.C. Entertainment,
18908,Central Cinema Company Film (CCC),
15,Lama Films,PS
89,Augustus Film,
68,Big Primate Pictures,
112206,The Family Stone,
445,Major Studio Partners,US
68511,"Mifune Production Co., Ltd.",
4971,Brave New Films,
26948,Equity Pictures Medienfonds GmbH & Co. KG II,
2322,The Javelina Film Company,
145,Gaumont Columbia Tristar Films,
2575,21 Laps Entertainment,US
76714,JC 23 Entertainment,
44517,Power,
22255,The Virginia Company LLC,
22253,Sunflower Productions,
3756,CoMix Wave Films,JP
7370,Loki Films,
1689,TSJ Entertainment,
1691,Ilshin Capital Investments,
1692,Centurion Investment,
1631,Raw Nerve,
2981,QI Quality International GmbH Co. KG,
7580,Kanbar Entertainment,
446,thinkfilm,US
34842,Seventh Picture Productions LLC,
25967,Viking Film,NO
6379,Golden Harvest Company Ltd.,
4649,Sedic,
2146,David Hamilton Productions,CA
2148,Flagship International,
2149,Noble Nomad Pictures,
21248,Goldkind Filmproduktion,
50286,Broth Film,
12325,OLC / Rights Entertainment,
11473,A.J.O.Z. Films,
79036,Big Lou House Productions,
3528,Thunder Road,US
2262,Silver Nitrate Films,
11027,Stratus Film Co.,
2227,True Grit Productions,
8003,Ultravi Productions,
10405,EFO Films,US
84423,Failure to Launch Productions,
13252,Marvel Animation,US
449,Virtual Studios,US
450,Anarchos Productions,
3567,Room 9 Entertainment,
95293,Bob DeBrino Entertainment,
9037,Yari Film Group Releasing,
95294,BDE Entertainment,
563,Movieworld Productions,
564,Industrial Development Corporation of South Africa,
565,UK Film & TV Production Company,
7747,Storefront Pictures,
3879,Front Street Studios,
2623,Blue Rider Pictures,US
11237,ZDF/Arte,DE
337,Creado Film,
336,Wiedemann & Berg Film,DE
54512,Tiara Blu Films,
10023,Dezenove Som e Imagem,BR
4243,Gullane Entretenimento,BR
41803,Buriti Filmes,BR
19116,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,DE
22290,Bergman Lustig Productions,
1369,Full Moon Pictures,
47813,Falcon Media Limited,
122531,Slither Productions,
2203,Onyx Films,
5381,Backup Media,FR
3802,Dead Old Man Productions,
7328,ApolloScreen Filmproduktion GmbH & Co. Filmproduktion KG,
37811,Paradigm Hyde Films,
211,Film Finance Group,
78154,Neumann-Filmproduktion,
1926,Les Films du Fleuve,BE
2250,SCOPE Invest,
6382,Goldfish Pictures,
6383,Reveille Productions,US
6384,Universal Home Entertainment,
105220,415 Project,
28537,Sentinel Productions,
58323,C.O.R.E. Feature Animation,
341,Silent Hill DCP Inc.,
2512,Harbour Pictures,
66657,Price Productions,
8211,Vivendi,
658,MI 3 Film,
93603,RV Camping Productions Ltd.,
7295,Relativity Media,US
737,Sidney Kimmel Entertainment,US
62367,Kaltenbach Pictures,
22705,Midsummer Films,
3533,Allan Zeman Productions,
2297,Class 5 Films,US
8253,Skylark Productions,
444,Dune Entertainment,US
2796,Wild West Picture Show Productions,US
3279,Vox3 Films,
3459,Serenade Films,
19191,Baker Street,
9321,Forthcoming Productions,
519,11:11 Mediaworks,
2777,Black & White Productions,
19936,Second Mate Productions,US
59957,MMCB Film Produktion 2004,
11844,Kaplan/Perrone Entertainment,
923,Legendary Pictures,US
89632,S E Productions Inc.,
11733,Pariah,
6542,Pricel,
20637,Commission du Film France,
4925,Plinyminor,
3241,Electric Entertainment,US
8746,Papercut Films,
42053,Salty Pictures,
121938,First Street Films,
3351,Reinventing the Wheel,
35317,Finola Dwyer Productions,
11752,Number 9 Films,GB
103453,MP Munich Pape Filmproductions,
3414,Banger Productions,
102759,Seville Pictures,
68579,235 Films,CA
2310,Screen West Midlands,
3521,First Independent Pictures,
3916,Cold Iron Pictures,
14406,Ambush Entertainment,
37726,"AV Club, The",
188,Big Beach,US
97068,Babel Productions Inc.,
8567,Daimo Cinematografica,
290,Ingenious Media,GB
1973,Three Strange Angels,
52846,Metropolis Films,UY
7742,John US Productions,
7741,Landscape Entertainment,
78,Hotshot Films,RU
26147,Mobius International,
26146,Chaotic Productions,
74192,Eketahuna LLC,
3033,Asmik Ace,JP
2290,Hunting Lane Films,
2292,Original Media,US
848,Cofimage 16,
11201,Rafter H Entertainment,
159,Shady Acres Entertainment,US
1818,Tritone Cinematografica,
11754,T.O.T.A.,
52740,Contagious Entertainment,US
55369,Koppelman-Levien,US
15398,Films Montsouris,
124628,Bambú Cinema e TV,
1974,Duplass Brothers Productions,US
12695,Sixteen Films,GB
707,Matador Pictures,
12696,Regent Capital,
2395,HanWay Films,GB
4732,Red Envelope Entertainment,
1840,Elevation Filmworks,
19985,Ternion Pictures,US
7315,A&E IndieFilms,US
822,Happinet Pictures,JP
885,Téléma Productions,
1115,M6 Films,FR
11911,Partizan Films,
24157,SLS Video Productions,
3135,Furst Films,
742,Reverse Angle International,
11804,Easy There Tiger Productions,
6362,Flyboys Films,
82819,Skydance Media,US
8136,MTV,
23238,VIP 4 Medienfonds,
41047,Prophecy Pictures Ltd.,
60473,Gordonstreet Pictures,
2029,Estudios Picasso,ES
7470,Esperanto Filmoj,US
2251,Sony Pictures Animation,US
56620,Texas Chainsaw Productions,
4024,Pacific Film and Television Commission,
8802,Longfellow Pictures,
85572,Fast Film,
48688,Maloof Motion Pictures,
716,Standard Film Company,
2742,Disarming Films,
245,Cowboy Films,GB
8748,Authorized Pictures,
1616,Process Productions,
1617,Q Television,
11429,Hit & Run Productions,
9996,Syncopy,GB
1990,Weltecho,
2038,Solimane Productions,
2338,Borough Films,
1208,Rising Star,
2116,VIP Medienfonds 4,
438,Mercury,
2451,CrossDay Productions,GB
2254,Egoli Tossell Film,DE
8089,Animal Logic,AU
2266,Bold Films,US
21856,Holly Wiersma Productions,
