person_id,name,department,birthday,deathday,gender,birth_place
26847,Adam West,Acting,1928/09/19,,2,"Walla Walla, Washington, USA"
2582674,The Woolly Monkey,Acting,,,0,
140996,Brahim Hadjadj,Acting,1934/02/01,,2,"Alger, Algeria"
39953,Jean Martin,Acting,1922/03/06,,2,"Paris, France"
557864,Yacef Saadi,Acting,1928/01/20,,2,"Algiers, Algeria"
1077247,Samia Kerbash,Acting,,,0,
557865,Ugo Paletti,Acting,,,0,
124654,Ann Altieri,Acting,,,1,
148104,Chris Doran,Acting,,,0,
124652,Sally Dryer,Acting,,,1,
94011,Bill Melendez,Acting,1916/11/15,,2,"Hermosillo, Sonora, Mexico"
148105,Karen Mendelson,Acting,,,0,
69300,Gene Saks,Directing,1921/11/08,,2,"New York City, New York, USA"
13706,Ivan Lapikov,Acting,1922/07/07,,0,
13707,Nikolai Sergeyev,Acting,1894-12-04,,2,
13708,Irma Raush,Acting,1938/04/21,,1,"Saratov, Russia"
18227,Anne Wiazemsky,Acting,1947/05/14,,1,"Berlin, West Germany"
143032,Walter Green,Sound,,,0,
143033,François Lafarge,Acting,,,0,
17590,Jean-Claude Guilbert,Acting,1942/01/01,,2,
143034,Philippe Asselin,Acting,,,0,
35192,Burt Ward,Acting,1945/07/06,,2," Los Angeles, California, USA"
16108,Lee Meriwether,Acting,1935/05/27,,1,"Los Angeles, California, USA"
11731,Václav Neckář,Acting,1943/10/23,,2,"Prague, Protectorate Bohemia and Moravia [now Czech Republic]"
11732,Josef Somr,Acting,1934/04/15,,2,"Vracov, Czechoslovakia [now Czech Republic]"
11734,Vladimír Valenta,Acting,1923/05/28,,2,
11735,Alois Vachek,Acting,1903/04/28,,2,
133512,Tetsuya Watari,Acting,1941/12/28,,2,Japan
21499,Tamio Kawachi,Acting,1938/07/21,,2,
133707,Hideaki Nitani,Acting,1930/01/28,,2,"Maizuru, Kyoto Prefecture, Japan"
86247,Eiji Gō,Acting,1937/05/29,,2,"Osaka, Osaka Prefecture, Japan"
228532,Jō Shishido,Acting,1933/12/06,,2,"Osaka Prefecture, Japan"
82477,Kôji Nanbara,Acting,1927/06/07,,2,"Yokohama, Kanagawa Prefecture, Japan"
82478,Isao Tamagawa,Acting,1922/01/11,,2,"Shinjuku, Tokyo, Japan"
82476,Annu Mari,Acting,1948/05/20,,1,"Kobe, Hyogo Prefecture, Japan"
82475,Mariko Ogawa,Acting,,,0,Japan
67960,Barbara Dennek,Acting,,,1,
18242,Rita Maiden,Acting,1928/05/06,,1,"Bucharest, Romania"
39145,France Rumilly,Acting,1939/05/01,,1,"Boulogne-Billancourt, France"
1921077,France Delahalle,Acting,,,1,
13399,Lloyd Bochner,Acting,1924/07/29,,2,"Toronto, Ontario, Canada"
34676,Roger Carel,Acting,1927/08/14,,2,"Paris, France"
57540,Jacques Morel,Acting,1922/05/29,,2,"Paris, France"
60688,Micheline Dax,Acting,1924/03/03,,1,"Paris, France"
589521,Pierre Tornade,Acting,1930/01/21,,2,"Bort-les-Orgues, Corrèze, France"
33645,Jacques Balutin,Acting,1936/06/29,,2,"Paris, France"
86680,Yuriy Nikulin,Acting,1921/12/18,,2,"Demidov, Smolensk Region, USSR"
86681,Nina Grebeshkova,Acting,1930/11/29,,1,"Moscow, RSFSR, USSR"
86682,Nonna Mordyukova,Acting,1925/11/25,,1,"Konstantinovka, Ukrainian SSR, USSR"
115996,Svetlana Svetlichnaya,Acting,1940/05/15,,1,"Leninakan, Armenian SSR, USSR [now Gyumri, Armenia]"
1189304,Anatoli Papanov,Acting,1922/10/30,,2,"Vyazma, Smolensk Governorate, RSFSR [now Smolensk Oblast, Russia]"
149005,Sean Lynch,Acting,,,0,
1430,Keith Richards,Acting,1943/12/18,,2,"Dartford, Kent, England, United Kingdom"
1429,Charlie Watts,Acting,1941/06/02,,2,"London, England"
107613,Brian Jones,Acting,1942/02/28,,2,"Cheltenham, Gloucestershire, England, UK"
40174,Lucille Ball,Acting,1911/08/06,,1,"Jamestown, New York, USA"
153582,Louise Troy,Acting,1933/11/09,,1,
106805,Sidney Miller,Acting,1916/10/22,,2,"Shenandoah, Pennsylvania, USA"
28617,Aurora Cornu,Acting,,,0,
28616,Laurence de Monaghan,Acting,,,0,
28610,Michèle Montel,Acting,,,0,
128928,Michèle Breton,Acting,,,0,
994263,Ann Sidney,Acting,1944/03/27,,1,"Poole, Dorset, England, UK"
1119005,Anatoliy Kuznetsov,Acting,1930/12/31,,2,
86640,Spartak Mishulin,Acting,1926/10/22,,0,
86729,Pavel Luspekayev,Acting,1927/04/20,,0,
124268,Kakhi Kavsadze,Acting,1935/06/05,,2,"Tkibuli, Georgian SSR, USSR"
124267,Nikolai Godovikov,Acting,1950/05/06,,2,"Leningrad, USSR, [now Saint Petersburg, Russia]"
29896,Mark Frechette,Acting,1947/12/04,,2,"Boston, Massachusetts, USA"
29897,Daria Halprin,Acting,1948/12/30,,1,"Silicon Valley, San Francisco Bay Area, California, United States"
8496,Paul Fix,Acting,1901/03/13,,2,"Dobbs Ferry, New York, USA"
3173,G. D. Spradlin,Acting,1920/08/31,,2,"Pauls Valley, Oklahoma, USA"
225930,Bill Garaway,Acting,,,2,
12422,Dennis Weaver,Acting,1924/06/04,,2,"Joplin, Missouri, USA"
40186,Jacqueline Scott,Acting,1932/01/01,,1,"Missouri, Stati Uniti"
12423,Eddie Firestone,Acting,1920/12/11,,2,"San Francisco, California, USA"
160969,Lou Frizzell,Acting,1920/06/10,,0,
12424,Gene Dynarski,Acting,1932/09/13,,2," Brooklyn, New York, USA"
132262,Steffen Zacharias,Acting,1927/04/11,,2,"Amburgo, Germania"
227037,Dan Sturkie,Acting,1924/01/05,,2,Lexington - South Carolina - USA
55119,Alejandro Jodorowsky,Directing,1929/02/07,,2,"Tocopilla, Chile"
85148,Brontis Jodorowsky,Acting,1962/10/27,,2,Chile
85149,José Legarreta,Acting,,,0,
1121999,José Luis Fernández,Acting,,,0,
82830,Robert Quarry,Acting,1925/11/03,,2,"Santa Rosa, California, USA"
1418622,Valli Kemp,Acting,1950/11/19,,1, Australia
41251,Sheree North,Acting,1932/01/17,,1,"Los Angeles, California, USA"
25202,Brian Narelle,Acting,,,0,
25203,Cal Kuniholm,Acting,,,0,
5045,Dan O'Bannon,Writing,1946/09/30,,2,
25204,Dre Pahich,Acting,,,0,
25205,Adam Beckenbaugh,Acting,,,2,
41258,Jennifer Salt,Acting,1944/09/04,,1,"Los Angeles, California, USA"
157506,Lisle Wilson,Acting,,,1,
21445,Monique van de Ven,Acting,1952/07/28,,1,"Zeeland, North Brabant, Netherlands"
1088225,Tonny Huurdeman,Acting,,,0,
1325262,Wim van den Brink,Acting,,,0,
1325263,Hans Boskamp,Acting,1932/05/07,,0,
86136,Ann Prentiss,Acting,1939/11/27,,1,"San Antonio, Texas, U.S."
101747,Edward Walsh,Acting,1928/09/09,,0,"New York City, New York, USA"
35319,Sylvia Kristel,Acting,1952/09/28,,1,"Utrecht, Utrecht, Netherlands"
5964,Alain Cuny,Acting,1908/07/12,,2,"Saint-Malo, France"
22212,Daniel Sarky,Acting,1943/02/03,,0,"Karlovac, Croatia, Yugoslavia (now Karlovac, Croatia)"
91572,Jeanne Colletin,Acting,,,0,
58499,H.B. Halicki,Writing,1940/10/18,,2,"Dunkirk, New York, USA"
80191,Marion Busia,Acting,,,1,
80192,Jerry Daugirda,Acting,,,2,
80193,James McIntyre,Art,,,0,
1313336,George Cole,Acting,,,2,"Tooting, South London, England, United Kingdom"
55123,Horacio Salinas,Acting,,,0,
55124,Zamira Saunders,Acting,,,1,
55125,Juan Ferrara,Acting,1943/10/08,,2,"Ciudad de México, México"
55126,Adriana Page,Writing,,,1,
57541,Henri Labussière,Acting,1921/03/20,,2,"Villeneuve-Saint-Georges, France"
5185,Jean Martinelli,Acting,1909/08/15,,2,"Paris, France"
3581,Philippe Léotard,Acting,1940/08/28,,2,"Nice, France"
22590,Barbara Brylska,Acting,1941/06/05,,1,"Skotniki, Gmina Ozorków, Poland"
1190374,Yuriy Yakovlev,Acting,1928/04/25,,2,"Moscow, Russian SFSR, USSR [now Russia]"
240326,Aleksandr Shirvindt,Acting,1934/07/19,,2,"Moscow, RSFSR, USSR"
86753,Georgi Burkov,Acting,1933/05/31,,2,"Perm, RSFSR, USSR"
1234578,Robert Burton,Acting,,,0,
30048,John Karlen,Acting,1933/05/28,,2,"Brooklyn, New York City, New York, USA"
25309,Jim Storm,Acting,1943/08/12,,2,"Highland Park, Illinois, USA"
7710,Laura Betti,Acting,1927/05/01,,1,"Casalecchio di Reno, Bologna"
556528,Norman Yarborough,Acting,,,0,
556529,Houston Elmore,Acting,,,0,
556530,Phil Sparks,Acting,,,0,
1137025,Bessie Lou Cornett,Acting,,,0,
1137026,Lois Scott,Acting,,,0,
72680,Ron Carey,Acting,1935/12/11,,2,
79952,Mikhail Baryshnikov,Acting,1948/01/28,,2,"Riga, Latvia"
182778,Leslie Browne,Acting,1958/06/29,,0,"Phoenix, Arizona, USA"
119655,Chiang Sheng,Acting,1951/04/27,,2,
229303,Philip Kwok Chun-Fung,Acting,1951/10/21,,2,"Taipei, Taiwan"
240151,Sun Chien,Acting,1955/01/01,,2,Taiwan
1114203,Lu Feng,Acting,1956/04/03,,2,
240155,Lo Meng,Acting,1956/07/23,,2,Hong Kong
83624,Damian Lau,Acting,1949/10/14,,2,"Hong Kong, British Crown Colony [now China]"
548617,Wai Pak,Acting,,,2,
140481,Lau Kong,Acting,1946/08/24,,2,
118745,Fung Hak-On,Acting,1950/09/18,,2,
119446,Chin Yuet-Sang,Acting,,,2,
108700,Eileen Dietz,Acting,1944/01/11,,1,"Bayside, New York, USA"
161495,Paulette Breen,Acting,,,1,
175848,Tim Donnelly,Acting,,,0,
14427,Frank Ashmore,Acting,1945/06/17,,2,"El Paso, Texas, USA"
117952,Roy Horan,Acting,,,2,
66094,Annie Golden,Acting,1951/10/19,,1,"Brooklyn, New York, USA"
83974,Susan Saint James,Acting,1946/08/14,,1,"Los Angeles, CA"
83975,Arte Johnson,Acting,1929/01/20,,2,"Benton Harbor, Michigan, USA"
95093,Peter Jones,Acting,1920/06/12,,2,"Wem, Shropshire, England, UK"
37891,Simon Jones,Acting,1950/07/27,,2,"Charlton Park, Wiltshire, England, UK"
217800,David Dixon,Acting,1947/10/28,,2,"Derby, Derbyshire, England, UK"
176254,Sandra Dickinson,Acting,1948/10/20,,1,"Washington, D.C., USA"
177987,Mark Wing-Davey,Acting,1948/11/30,,2," London, England, UK"
51347,Paul Roebling,Acting,1934/03/01,,2,"Philadelphia, Pennsylvania, USA "
53085,John Cullum,Acting,1930/03/02,,2,"Knoxville, Tennessee"
1090800,James Argiro,Acting,,,0,
36635,Zaide Silvia Gutiérrez,Acting,1959/11/02,,1,"Mexico City, Distrito Federal, Mexico"
146797,David Villalpando,Acting,1959/01/02,,2,"Mexico City, Distrito Federal, Mexico"
146798,Trinidad Silva,Acting,1950/01/30,,2,"Mission, Texas, USA"
27978,Denis Lavant,Acting,1961/06/17,,2,"Neuilly-sur-Seine, Hauts-de-Seine, France"
237198,Carroll Brooks,Acting,,,0,
545428,Maïté Nahyr,Acting,,,0,
1872859,Elie Poicard,Acting,,,0,
192204,Christina Nigra,Acting,1975/02/27,,1,
19757,Eric Walker,Acting,,,2,
19750,Aubree Miller,Acting,1979/01/15,,1,
2072,Lilyan Chauvin,Acting,1925/08/06,,1,"Paris, Île-de-France, France"
91981,Gilmer McCormick,Acting,1947/03/13,,1,"Louisville, Kentucky, USA"
97715,Toni Nero,Acting,,,0,
97716,Robert Brian Wilson,Acting,1962/03/08,,2,"Cerritos, California, USA"
97717,Britt Leach,Acting,1938/07/18,,2,"Gadsden, Alabama, USA"
110168,Harvey Milk,Acting,1930/05/22,,2,"Woodmere, New York"
1780067,Anne Kronenberg,Acting,,,0,
1780068,Tory Hartmann,Acting,,,0,
1378299,Tom Ammiano,Acting,,,0,
35353,Ángel de Andrés López,Acting,1951/10/23,,2,"Madrid, Spain"
54148,Gonzalo Suárez,Directing,1934/07/30,,2,"Oviedo, Asturias, Spain"
93646,Jonathan Crombie,Acting,1966/10/12,,2,"Toronto, Ontario,  Canada"
93643,Patricia Hamilton,Acting,,,1,Canada 
96546,Chor Yuen,Directing,1934/09/16,,2,"Guangzhou, Guangdong, China"
64091,Bruno Lawrence,Acting,1941/02/12,,2,"Worthing, West Sussex, England"
64092,Alison Routledge,Acting,1960/04/29,,1,
64093,Anzac Wallace,Acting,,,2,
7249,Pete Smith,Acting,,,2,
64095,Tom Hyde,Acting,,,0,
43553,Jerzy Skolimowski,Acting,1938/05/05,,2,"Łódź, Poland"
77135,Dexter Gordon,Acting,1923/02/27,,0,"	Los Angeles, CA, USA"
244385,Gabrielle Haker,Acting,,,1,
3200,Christine Pascal,Acting,1953/11/29,,1,"Lyon, France"
145442,Pierre Trabaud,Acting,1922/08/07,,0,"Chatou, Île-de-France, France"
142878,Guðrún Gísladóttir,Acting,1954/12/12,,1,
67003,Sven Wollter,Acting,1934/01/11,,2,"Gothenburg, Sweden"
69638,Emily Chu,Acting,1960/10/31,,1,"Taibei, Taiwan, China"
25249,Waise Lee,Acting,1959/12/19,,2,"Hong Kong, British Crown Colony [now China]"
81178,Charlie Adler,Acting,1956/10/02,,2,"Paterson, New Jersey, USA"
81824,Shuko Akune,Acting,,,1,
19545,Jack Angel,Acting,1930/10/24,,2,"Modesto, California"
19546,Michael Bell,Acting,1938/07/30,,2,"Brooklyn, New York, USA"
100460,Cec Verrell,Acting,1958/04/07,,1,
98102,William Smith,Acting,1933/03/24,,2,"Columbia, Missouri, USA"
34792,Miguel Molina,Acting,1963/11/27,,2," Madrid, Spain"
34793,Manuela Velasco,Acting,1975/10/23,,1,"Madrid, Spain"
27539,Lisa Blount,Acting,1957/07/01,,1,"Fayetteville, Arkansas, U.S."
68557,Joey Wong,Acting,1967/01/31,,1,"Taipai, Taiwan"
134704,Wu Ma,Acting,1942/09/22,,2,"Tianjin, China"
56804,Lau Siu-Ming,Acting,1931/10/13,,2,"Hongkong, China"
83630,Lam Wai,Acting,1954/10/08,,2,"Guangdong, China"
1346979,Guan Shan,Acting,1933/04/20,,2,
1217995,Robert Levine,Acting,1931/09/04,,2,"Brooklyn, New York City, New York, USA"
80245,Grant Cramer,Acting,1961/11/10,,2,"Los Angeles, California, USA"
80246,John Allen Nelson,Acting,1959/08/28,,2,"San Antonio, Texas, USA"
96085,Sean Lennon,Acting,1975/10/09,,2,"New York, New York, USA"
1403020,Kellie Parker,Acting,,,0,
83876,Kristýna Kohoutová,Acting,,,1,
35907,Valérie Lalande,Acting,,,0,
24814,Daniel Gélin,Acting,1921/05/19,,2,"Angers, Maine-et-Loire, France"
68470,Minami Takayama,Acting,1964/05/05,,1,"Adachi, Tokyo, Japan"
218144,Rei Sakuma,Acting,1965/01/05,,1,"Tokyo, Japan"
68472,Kappei Yamaguchi,Acting,1965/05/23,,2,"Fukuoka, Fukuoka Prefecture, Japan"
57736,Keiko Toda,Acting,1957/09/12,,1,"Nagoya, Aichi, Japan"
552598,Mieko Nobusawa,Acting,1947/05/16,,1,"Tokyo Prefecture, Japan"
2745,Doreen Lang,Acting,1915/02/15,,1,"Gisborne, New Zealand"
579216,Fennie Yuen,Acting,1969/09/15,,1,"Hong Kong, China"
65397,Kimberly Russell,Acting,1964/12/29,,1,"Brooklyn, New York City, New York, USA"
65398,Denise Nicholas,Acting,1944/07/12,,1,"Detroit, Michigan, USA"
1390332,Salim Grant,Acting,1977/05/28,,0,
146096,Wei Li,Acting,1919/10/24,,2,"Shijiazhuang, Hebei province, China"
146099,Ji-an Zheng,Acting,,,0,
552474,Ma Chong,Acting,,,0,
22169,Tom Bell,Acting,1933/08/02,,2,"Liverpool, England, UK"
57663,Deborah Rennard,Acting,1959/11/04,,1,"Los Angeles County, California, USA"
68288,Doris Hare,Acting,1905/03/01,,1,
623,Mina Tominaga,Acting,1966/04/03,,1,
85286,Toshio Furukawa,Acting,1946/07/16,,2,"Tochigi, Japan"
1222101,Ryūsuke Ōbayashi,Acting,1946/03/13,,2," Fukuoka, Fukuoka Prefecture, Japan"
1221094,Yō Inoue,Acting,,,0,
560307,Neil Hughes,Acting,,,2,"Liverpool, England"
560306,Nicholas Hitchon,Acting,,,2,
12672,Carina Lau,Acting,1965/12/08,,1,"Suzhou, Jiangsu, China"
36182,Brian Salzberg,Acting,,,0,
36183,Donna Dempsey,Acting,,,0,
36184,Stephen Charles Barry,Acting,,,0,
1089698,James Gandia,Acting,,,0,
465117,Ari Meyers,Acting,1968/04/06,,1,"San Juan, Puerto Rico"
37872,Eleanor Coppola,Acting,1936/05/04,,1,"Los Angeles, California, USA"
8328,John Milius,Writing,1944/04/11,,2,"St. Louis, Missouri, USA"
1,George Lucas,Directing,1944/05/14,,2,"Modesto, California, USA"
8350,Sam Bottoms,Acting,1955/10/17,,2,"Santa Barbara, California, U.S."
50008,Franco Volpi,Acting,,,0,
15918,Ivano Marescotti,Acting,1946/02/04,,2,"Villanova di Bagnacavallo, Italy"
554120,Gloria Yip,Acting,1973/01/13,,1,"Hong Kong, British Crown Colony [now China]"
81670,Yukari Ôshima,Acting,1963/12/31,,1,"Fukuoka, Japan"
68648,Frankie Chin,Acting,,,2, Malaysia
1612529,Kôichi Sugisaki,Acting,1959/05/04,,2,"Tokyo, Japan"
101784,Meshach Taylor,Acting,1947/04/11,,2,"Boston, Massachusetts, USA"
234364,Miki Imai,Acting,,,0,
234645,Toshirō Yanagiba,Acting,1961/01/03,,2,
119263,Yoko Honna,Acting,1979/01/07,,1,"Soka, Saitama Prefecture, Japan"
239830,Masahiro Itou,Art,,,0,
58100,Ron Haddrick,Acting,1929/04/09,,2,"Adelaide, South Australia, Australia"
76234,Matt Salinger,Acting,1960/02/13,,2,"Windsor, Vermont, USA"
68558,Kumiko Goto,Acting,1974/03/26,,1,"Suginami, Tokyo, Japan"
67222,Chingmy Yau,Acting,1968/05/16,,1,"Hong Kong, British Crown Colony [now China]"
70046,Shûichirô Moriyama,Acting,1934/07/26,,2,"Aichi Prefecture, Japan"
70047,Tokiko Katô,Acting,,,0,
70048,Sanshi Katsura,Acting,,,0,
20334,Tsunehiko Kamijô,Acting,1940/03/07,,2,"Nagano, Nagano Prefecture, Japan"
90133,Akemi Okamura,Acting,1969/03/12,,1,"Tokyo, Japan"
224206,Valentina Scalici,Acting,,,0,
224207,Giuseppe Ieracitano,Acting,,,0,
38872,Marina Golovine,Acting,1970/07/13,,1,
37923,Florence Darel,Acting,1968/01/01,,1, France
78740,Jackée Harry,Acting,1956/08/14,,1,"Winston-Salem, North Carolina, USA"
84066,Ilene Graff,Acting,1949/02/28,,0,Brooklyn - New York - USA
40266,Maruschka Detmers,Acting,1962/12/16,,1,"Schoonebeek, Drenthe, Netherlands"
1033096,Pablo Calogero,Acting,,,0,
37763,Élisabeth Bourgine,Acting,1957/03/20,,1,"Levallois-Perret, France"
20081,Brigitte Catillon,Acting,1951/07/20,,1, France
12235,Vilmos Zsigmond,Camera,1930/06/16,,2,"Szeged, Hungary"
11905,Sven Nykvist,Camera,1922/12/03,,2,"Moheda, Kronobergs län, Sweden"
3569,Néstor Almendros,Camera,1930/10/30,,2,"Barcelona, Barcelona, Catalonia, Spain"
8862,László Kovács,Camera,1933/05/14,,2,"Cece, Hungary"
7202,Vittorio Storaro,Camera,1940/06/24,,2,"Rome, Lazio, Italy"
81172,Nicholas Hope,Acting,1958/12/25,,2,"Manchester, England, UK"
97331,Ralph Cotterill,Acting,,,2,
559315,Claire Benito,Acting,,,1,
112705,Syd Brisbane,Acting,,,2,
1001713,Ullie Birve,Acting,,,1,
83976,Sherman Hemsley,Acting,1938/02/01,,2,"Philadelphia, Pennsylvania, USA "
74018,Tina Kellegher,Acting,,,1,"Dublin, Ireland"
74019,Peter Rowen,Acting,,,0,
52709,Aya Kokumai,Acting,1971/04/16,,1,"Osaka, Japan"
52710,Masanobu Katsumura,Acting,,,2,
77624,Renee O'Connor,Acting,1971/02/15,,1,"Katy, Texas, U.S."
1196130,Michael Stoyanov,Acting,1970/12/14,,0,Chicago - Illinois - USA
82396,Shinobu Nakayama,Acting,1973/01/18,,1,
544797,Chin Siu-Ho,Acting,1963/01/26,,2,Hong Kong
87733,Paul Chun,Acting,1945/06/26,,2,"Shanghai, China"
26756,Yasuaki Kurata,Acting,1946/03/20,,2,"Niihari, Ibaraki Prefecture, Japan"
65400,Dalton James,Acting,1971/03/19,,0,Sacramento - California - USA
39618,Nicola Di Pinto,Acting,1947/06/12,,2,"Naples, Italy"
103627,Tano Cimarosa,Acting,1922/01/01,,2,"Messina, Sicily, Italy"
89502,Martti Suosalo,Acting,1962/07/19,,2,"Oulu, Finland"
568084,Henrika Andersson,Acting,1965/09/02,,1,"Tammisaari, Uusimaa, Finland"
5998,Jarmo Mäkinen,Acting,1958/05/29,,2,"Karstula, Finland"
108853,Pertti Koivula,Acting,1961/04/17,,2,"Ranua, Finland"
53508,Esko Nikkari,Acting,1938/11/23,,2,"Lapua, Finland"
4024,Steve Reevis,Acting,1962/08/14,,2,"Montana, USA"
87662,Issey Takahashi,Acting,1980/12/09,,2,"Tokyo Prefecture, Japan"
555255,Takashi Tachibana,Acting,,,0,
135025,Shigeru Muroi,Acting,1960/10/22,,1,"Namerikawa, Toyama, Japan"
142491,Shigeru Tsuyuguchi,Acting,1932/04/08,,2,"Tokyo Prefecture, Japan"
73118,Kôjiro Shimizu,Acting,1964/11/10,,2,"Saitama, Japan"
73119,Kenji Haga,Acting,1962/07/21,,2,"Okinawa, Japan"
73120,Miki Fujitani,Acting,1973/09/15,,1,"Nagoya, Japan"
70120,Masane Tsukayama,Acting,1944/02/26,,2,"Naha, Okinawa Prefecture, Japan"
82969,Takeshi Kusaka,Acting,1931/02/24,,2,"Toshima, Tokyo, Japan"
118024,Gwenaëlle Simon,Acting,,,0,
118025,Aurelia Nolin,Acting,,,0,
118026,Aimé Lefèvre,Acting,,,0,
21192,Laura Drasbæk,Acting,1974/12/22,,1,"Nørrebro, Denmark"
31960,Zlatko Burić,Acting,1953/05/13,,2,"Osijek, Croatia"
3411,Slavko Labović,Acting,1962/11/17,,2,"Kolasin, Montenegro"
5482,Raymond Coulthard,Acting,1968/01/01,,2,"Chester, Cheshire, England, UK"
1038661,Jacob Reynolds,Acting,1983/05/13,,2,"San Pietroburgo, Russia"
1420962,Nick Sutton,Acting,,,0,
1989304,Carisa Glucksman,Acting,1977/05/03,,1,"Brooklyn, New York, USA"
55913,Amanda Sandrelli,Acting,1964/10/31,,1,"Losanna, Svizzera"
10744,Götz Otto,Acting,1967/10/15,,2,"Dietzenbach, Germany"
43523,Vincent Hammond,Acting,,,2,
83051,Eric Michael Cole,Acting,1977/09/21,,2,"Sacramento, California, United States"
55706,Michelle Ferre,Acting,1973/06/13,,1,
55707,Mirai Yamamoto,Acting,1974/04/11,,1,"Tokyo, Tokyo Prefecture, Japan"
65475,Brad Rowe,Acting,1970/05/15,,2,"Milwaukee, Wisconsin, USA"
82564,Liv Corfixen,Acting,,,0,
21196,Levino Jensen,Acting,,,0,
72442,Donna D'Errico,Acting,1968/03/30,,1,"Dothan, Alabama, USA"
51930,Wade Williams,Acting,1961/12/24,,2,Tulsa - Oklahoma - USA
72443,Alexia Robinson,Acting,1980/01/01,,1,"Fort Lauderdale, Florida, USA"
77927,Megumi Ogata,Acting,1965/06/06,,1,"Chiyoda, Tokyo, Japan"
77931,Kotono Mitsuishi,Acting,1967/12/08,,1," Tokyo, Japan"
83768,Yuko Miyamura,Acting,1972/12/04,,1,"Kobe, Hyogo Prefecture, Japan"
77934,Fumihiko Tachiki,Acting,1961/04/29,,2,"Nagasaki Prefecture, Japan"
1048449,Cap,Acting,,,0,
1048450,Daze,Acting,,,0,
1048451,Dondi,Acting,1961/04/07,,2,"Brooklyn, New York, US"
1647021,Kase 2,Acting,1958/12/12,,2,"Harlem, New York, USA"
1647022,Eric Haze,Acting,,,0,
1859,Christiane Paul,Acting,1974/03/08,,1,"Berlin, Germany"
5496,Mehmet Kurtuluş,Acting,1972/04/27,,2,"Uşak, Türkiye"
5500,İdil Üner,Acting,1971/08/01,,0,Berlin - Germany
87421,Doudou Gueye Thiaw,Acting,,,0,
87422,Maimouna N'Diaye,Acting,,,1,
87424,Awa Sene Sarr,Acting,,,0,
87425,Robert Liensol,Acting,,,0,
87426,William Nadylam,Acting,1966/01/01,,2,"Montpellier, Hérault, France"
41293,Marian Seldes,Acting,1928/08/23,,1,"New York City, New York, USA"
143152,Behzad Dorani,Acting,,,0,
1923820,Noghre Asadi,Acting,,,0,
1923821,Roushan Karam Elmi,Acting,,,0,
54607,Bahman Ghobadi,Directing,1969/02/01,,2,"Baneh, Iran"
1923822,Shahpour Ghobadi,Acting,,,0,
12670,Takuya Kimura,Acting,1972/11/13,,2,"Chiba, Chiba Prefecture, Japan"
76621,Will Friedle,Acting,1976/08/11,,2,"Hartford, Connecticut, USA"
4994,Ryo Ishibashi,Acting,1956/07/20,,2,"Kurume, Fukuoka, Kyushu, Japan"
57455,Eihi Shiina,Acting,1976/02/03,,1,"Fukuoka, Japan"
2541,Jun Kunimura,Acting,1955/11/16,,2,"Kumamoto, Japan"
68111,Tetsu Sawaki,Acting,1982/08/24,,2,"Osaka, Japan"
27678,Tom Fisher,Acting,1968/01/01,,0,Camden - London - England
79856,Tony Maudsley,Acting,1968/01/30,,2,"Kirkby, Liverpool, Merseyside, England, UK"
79857,William Keen,Acting,,,0,
79858,Andrew Melville,Acting,,,0,
58596,Shinichi Tsutsumi,Acting,1964/07/07,,2,"Nishinomiya, Hyogo, Japan"
127892,Yasuko Matsuyuki,Acting,1972/11/28,,1,"Tosu, Saga, Japan"
74862,Masanobu Ando,Acting,1975/05/19,,2,"Kanagawa, Japan"
1180893,Hideki Noda,Acting,,,0,
1168781,Akira Yamamoto,Acting,,,2,
81454,John Mark Byers,Acting,,,0,
81450,Kathy Bakken,Acting,,,0,
2408,Jamel Debbouze,Acting,1975/06/18,,2,"Trappes, Yvelines, Ile-de France, France"
1229455,Tracy Grandstaff,Acting,,,1,
164040,Wendy Hoopes,Acting,1972/11/04,,1,Kuala Lumpur - Malaysia
1229456,Alvaro J. Gonzalez,Acting,,,0,
2241150,Russell Hankin,Acting,,,0,
1229457,Jessica Cydnee Jackson,Acting,,,0,
82636,Luke de Woolfson,Acting,1976/03/07,,2,"Woodbridge, Suffolk, England, UK"
19775,James Lance,Acting,1975/09/29,,2,
91494,Enzo Cilenti,Acting,1974/08/08,,2,"Bradford, Yorkshire, England"
25001,Lee Young-ae,Acting,1971/01/31,,1,"Seoul, South Korea"
25002,Lee Byung-hun,Acting,1970/07/12,,2,"Seongnam, Gyeonggi, South Korea"
25003,Kim Tae-woo,Acting,1971/04/15,,2,"Seoul, South Korea"
25004,Shin Ha-kyun,Acting,1974/05/30,,2,"Seoul, South Korea"
67747,Uwe Mansshardt,Acting,,,2,
169,Hanns Zischler,Acting,1947/06/18,,2,"Nürnberg, Bayern, Deutschland"
105341,Paolo Paoloni,Acting,1929/07/15,,2,"Bodio , Italy"
57012,Fares Fares,Acting,1973/04/29,,2,"Beirut, Lebanon"
57013,Torkel Petersson,Acting,1969/08/19,,2,"Lund, Sweden"
67737,Tuva Novotny,Acting,1979/12/21,,1," Stockholm,  Sweden"
67738,Laleh Pourkarim,Acting,1982/06/10,,1,"Bandar-e Anzali, Iran"
928023,Sofi Ahlström Helleday,Acting,1968/12/11,,1,
70706,Vivian Hsu,Acting,1975/03/19,,1,Taiwan
1427112,Kim Min,Acting,1973/06/08,,1,"Seoul, South Korea"
1136775,Wu Hsing-Guo,Acting,,,2,
16146,Saemi Nakamura,Acting,,,1,
