index,mid,country_id
3513,7443,US
3514,7443,FR
3515,2123,US
3516,2024,DE
3517,2024,US
3518,17711,DE
3519,17711,US
3520,2133,US
3521,29946,GB
3522,29946,US
3523,29946,FR
3524,28774,GB
3525,28774,US
3526,11598,US
3527,9702,US
3528,9873,US
3529,16820,US
3530,14864,US
3531,15379,US
3532,12764,US
3533,27352,US
3534,8348,US
3535,24099,US
3536,17897,GB
3537,17897,US
3538,16094,US
3539,16096,US
3540,12706,DE
3541,12706,FR
3542,12706,IE
3543,4244,US
3544,4247,US
3545,20770,US
3546,1050,CN
3547,1052,GB
3548,1052,US
3549,1052,IT
3550,20540,US
3551,23655,US
3552,1788,US
3553,32275,US
3554,36657,US
3555,44490,US
3556,47585,CA
3557,36047,US
3558,2655,US
3559,12599,JP
3560,12599,US
3561,93,US
3562,9278,US
3563,18118,US
3564,11940,GB
3565,24167,IT
3566,24167,FR
3567,10276,US
3568,19380,US
3569,13783,AU
3570,11624,US
3571,15867,US
3572,11686,US
3573,29263,AR
3574,11830,JP
3575,12107,US
3576,10401,FR
3577,32640,GB
3578,10641,US
3579,6282,US
3580,9383,DE
3581,9383,US
3582,5551,US
3583,27723,AU
3584,27723,US
3585,2360,FR
3586,2360,GB
3587,28043,FR
3588,28043,IT
3589,28043,US
3590,33468,US
3591,21866,US
3592,33408,US
3593,11589,US
3594,15158,US
3595,16139,US
3596,16146,US
3597,26515,US
3598,11856,US
3599,13567,US
3600,10860,US
3601,8420,FR
3602,18391,US
3603,20850,DE
3604,20850,US
3605,27452,US
3606,38548,US
3607,20438,US
3608,46991,BE
3609,46991,FR
3610,46991,CH
3611,10391,US
3612,14195,FR
3613,14195,US
3614,15665,
3615,10393,US
3616,18168,US
3617,18168,IE
3618,18168,GB
3619,8843,DE
3620,8843,US
3621,10643,JP
3622,23618,US
3623,37136,US
3624,37137,US
3625,23283,US
3626,3110,US
3627,14698,US
3628,11694,US
3629,9651,GB
3630,9651,US
3631,11398,CA
3632,11398,US
3633,1588,US
3634,19150,US
3635,41282,US
3636,12211,US
3637,10480,DE
3638,10480,US
3639,80713,ES
3640,10685,US
3641,1619,US
3642,786,US
3643,14805,US
3644,51179,GB
3645,51179,US
3646,46119,US
3647,18074,US
3648,10562,US
3649,12212,CA
3650,12212,US
3651,14629,US
3652,16,AR
3653,16,DK
3654,16,FI
3655,13785,US
3656,34299,US
3657,22597,US
3658,19348,US
3659,10637,US
3660,9003,GB
3661,9003,US
3662,9064,GB
3663,11569,CA
3664,11569,US
3665,10434,DE
3666,39113,US
3667,469,DE
3668,469,US
3669,2160,US
3670,2161,US
3671,3073,US
3672,911,US
3673,10973,US
3674,10787,US
3675,43109,US
3676,9507,US
3677,27475,US
3678,27764,US
3679,27767,US
3680,40760,US
3681,40446,US
3682,24664,US
3683,20455,JP
3684,20455,US
3685,10461,US
3686,1485,GB
3687,1597,US
3688,641,US
3689,10687,DE
3690,10687,US
3691,63956,
3692,6521,DE
3693,6521,GB
3694,6521,US
3695,10763,US
3696,16888,US
3697,21142,US
3698,78140,US
3699,2134,US
3700,28605,US
3701,42797,US
3702,13465,US
3703,27033,US
3704,20367,US
3705,71,FR
3706,71,GB
3707,1636,US
3708,10647,US
3709,13762,US
3710,12207,HK
3711,11531,US
3712,24100,DE
3713,24100,NL
3714,24100,US
3715,4327,US
3716,4958,US
3717,9678,US
3718,11978,US
3719,8870,AU
3720,8870,US
3721,14295,US
3722,681,GB
3723,681,US
3724,11372,GB
3725,8452,US
3726,10862,US
3727,8871,DE
3728,8871,US
3729,34045,DE
3730,34045,CH
3731,34045,GB
3732,16340,DE
3733,16340,US
3734,10481,US
3735,10867,IT
3736,10876,DE
3737,10876,GB
3738,10876,US
3739,9741,US
3740,146,CN
3741,146,HK
3742,146,TW
3743,11849,CZ
3744,11849,US
3745,11983,US
3746,11678,NZ
3747,11678,PK
3748,11678,US
3749,2669,US
3750,2669,GB
3751,2609,US
3752,12714,US
3753,708,GB
3754,1857,JP
3755,1857,US
3756,10673,US
3757,2604,US
3758,10132,CA
3759,10132,US
3760,11064,US
3761,107,GB
3762,107,US
3763,40820,US
3764,392,GB
3765,392,US
3766,8859,US
3767,11688,US
3768,12509,US
3769,3981,US
3770,711,US
3771,2046,US
3772,5001,MX
3773,5001,US
3774,8358,US
3775,5994,US
3776,25520,GB
3777,25520,FR
3778,25520,DE
3779,1493,US
3780,134,FR
3781,134,GB
3782,134,US
3783,21991,FR
3784,21991,US
3785,10577,US
3786,21355,US
3787,29122,US
3788,11973,US
3789,1900,DE
3790,1900,US
3791,44853,GB
3792,44853,CA
3793,44853,FR
3794,10873,LU
3795,10873,GB
3796,10873,US
3797,26719,US
3798,15739,US
3799,15413,US
3800,2623,US
3801,11209,US
3802,13715,US
3803,43258,US
3804,10655,US
3805,9989,CA
3806,9989,US
3807,18828,US
3808,9816,US
3809,20637,US
3810,5955,US
3811,17474,US
3812,11191,US
3813,2613,US
3814,22021,US
3815,22048,US
3816,17006,US
3817,26333,US
3818,16723,US
3819,2018,US
3820,10499,DE
3821,47943,FR
3822,74340,US
3823,5709,US
3824,11215,US
3825,26477,US
3826,10937,US
3827,4639,US
3828,96,US
3829,90,US
3830,11028,US
3831,19324,US
3832,19933,US
3833,12919,US
3834,15785,US
3835,31701,US
3836,17159,US
3837,10110,US
3838,18935,US
3839,764,US
3840,15658,US
3841,4918,GB
3842,28368,US
3843,52780,CA
3844,26156,US
3845,34101,
3846,32054,GB
3847,32054,US
3848,2614,US
3849,12704,US
3850,580,US
3851,24828,US
3852,13703,US
3853,36914,US
3854,1547,US
3855,42010,US
3856,2608,US
3857,32058,US
3858,10019,US
3859,11649,US
3860,13509,US
3861,51521,US
3862,34379,US
3863,24940,US
3864,37302,CA
3865,10984,US
3866,843,CN
3867,843,HK
3868,318,US
3869,318,DE
3870,12806,ES
3871,9740,GB
3872,9740,US
3873,10878,US
3874,7093,BE
3875,7093,FR
3876,7093,GB
3877,16300,US
3878,19405,US
3879,1921,US
3880,44412,FR
3881,44412,GB
3882,44412,US
3883,21620,NZ
3884,23685,US
3885,12138,US
3886,48217,CA
3887,48217,FR
3888,48217,PM
3889,6073,MX
3890,6073,US
3891,25208,US
3892,19513,US
3893,2749,DE
3894,2749,US
3895,10050,US
3896,95682,US
3897,2302,US
3898,32686,US
3899,51802,US
3900,29492,US
3901,25447,
3902,19490,US
3903,38805,US
3904,2428,US
3905,22013,US
3906,15598,GB
3907,62127,US
3908,56137,GB
3909,17965,GB
3910,33250,US
3911,14460,US
3912,9594,US
3913,4986,US
3914,2453,US
3915,33676,CA
3916,33676,US
3917,4587,US
3918,11454,US
3919,38718,JP
3920,38718,GB
3921,38718,US
3922,4192,GB
3923,14052,US
3924,16889,US
3925,26580,US
3926,21309,US
3927,16263,US
3928,4985,US
3929,20704,US
3930,853,IE
3931,853,US
3932,853,DE
3933,10877,CA
3934,10877,US
3935,5257,AU
3936,77,US
3937,10833,US
3938,20309,US
3939,12658,US
3940,10054,US
3941,10646,US
3942,2575,IE
3943,2575,US
3944,55,MX
3945,65075,US
3946,44379,FR
3947,2043,CA
3948,2043,DE
3949,2043,US
3950,4133,US
3951,56715,FR
3952,56715,US
3953,10991,JP
3954,15940,GB
3955,26791,US
3956,634,GB
3957,10956,US
3958,19366,CA
3959,19366,US
3960,9519,AU
3961,13898,IR
3962,13898,IT
3963,13898,CH
3964,9290,AU
3965,9290,US
3966,13166,US
3967,32590,US
3968,52654,
3969,70282,US
3970,111,US
3971,32488,US
3972,10477,AU
3973,10477,CA
3974,10477,US
3975,2144,US
3976,24113,
3977,1734,US
3978,4973,FR
3979,849,ES
3980,849,GB
3981,849,IT
3982,27223,US
3983,39266,DE
3984,11307,US
3985,11163,IT
3986,11163,FR
3987,18691,US
3988,3784,US
3989,11936,FR
3990,11936,IT
3991,25221,US
3992,19494,US
3993,40842,US
3994,19357,US
3995,33743,US
3996,9062,US
3997,11174,DK
3998,11174,SE
3999,934,FR
4000,9476,US
4001,37691,GB
4002,37691,FR
4003,37691,DE
4004,14268,US
4005,5852,US
4006,808,US
4007,49453,FR
4008,49453,IT
4009,49453,US
4010,824,AU
4011,824,US
4012,676,US
4013,26813,FR
4014,26813,NP
4015,26813,CH
4016,29572,FR
4017,29572,GB
4018,50541,
4019,26255,US
4020,1406,US
4021,13554,US
4022,17664,US
4023,41050,IT
4024,41050,FR
4025,1632,US
4026,966,US
4027,301,US
4028,11896,US
4029,25538,TW
4030,25538,JP
4031,5923,US
4032,15497,US
4033,21876,US
4034,11090,US
4035,21056,US
4036,9397,US
4037,9705,AU
4038,9705,US
4039,26475,US
4040,29937,CZ
4041,10364,US
4042,32458,NZ
4043,1089,US
4044,9967,US
4045,17494,JP
4046,17494,US
4047,17465,US
4048,759,US
4049,10297,US
4050,10653,US
4051,9576,US
4052,10865,US
4053,1995,KH
4054,1995,US
4055,10808,US
4056,9799,DE
4057,9799,US
4058,644,US
4059,16161,US
4060,10691,US
4061,10615,US
4062,47596,US
4063,11826,ES
4064,11826,GB
4065,9301,DE
4066,11444,FR
4067,60670,FR
4068,55551,HT
4069,55551,FR
4070,55551,DE
4071,10992,US
4072,2140,FR
4073,2140,US
4074,4248,CA
4075,4248,US
4076,17612,CA
4077,3134,FR
4078,8217,US
4079,22478,US
4080,26483,US
4081,24382,IT
4082,11286,US
4083,11286,HK
4084,11950,US
4085,11950,HK
4086,36245,FR
4087,36245,IT
4088,26573,US
4089,23439,US
4090,10728,DE
4091,11697,US
4092,6106,GB
4093,6106,US
4094,22477,US
4095,19200,US
4096,11300,US
4097,28650,US
4098,43316,US
4099,34689,US
4100,34689,IT
4101,10238,SE
4102,4789,DE
4103,4789,IT
4104,18030,US
4105,18988,GB
4106,11536,US
4107,10339,US
4108,976,US
4109,69605,US
4110,65632,IT
4111,65632,FR
4112,4780,US
4113,11906,IT
4114,11713,HK
4115,9589,DE
4116,12481,HK
4117,13333,HK
4118,13333,US
4119,13938,US
4120,10540,GB
4121,9462,HK
4122,82623,
4123,2114,JP
4124,2114,US
4125,8835,US
4126,11371,CA
4127,11371,DE
4128,11371,US
4129,78248,CI
4130,78248,BF
4131,78248,FR
4132,9517,GB
4133,9517,US
4134,9517,FR
4135,25985,GB
4136,25985,US
4137,15745,US
4138,24977,US
4139,36107,US
4140,13794,US
4141,13795,US
4142,38965,US
4143,47817,US
4144,31052,US
4145,10868,CA
4146,10868,US
4147,9395,HK
4148,9395,US
4149,14506,IT
4150,14506,GB
4151,2,FI
4152,26044,US
4153,14911,US
4154,15592,US
4155,15267,US
4156,12710,US
4157,30502,US
4158,19382,US
4159,9599,US
4160,17170,JP
4161,17170,US
4162,18509,US
4163,110428,FR
4164,7520,US
4165,10126,US
4166,9602,US
4167,23752,US
4168,3980,US
4169,27397,US
4170,9748,US
4171,40095,US
4172,10651,US
4173,10141,US
4174,27362,GB
4175,27362,NL
4176,26386,US
4177,25884,US
4178,26355,US
4179,10675,US
4180,10675,FR
4181,10130,US
4182,2617,US
4183,21362,IE
4184,21362,GB
4185,21362,US
4186,20443,US
4187,49365,US
4188,11347,GB
4189,12144,IE
4190,12144,US
4191,13704,US
4192,12505,US
4193,41963,US
4194,13482,US
4195,34014,US
4196,12120,US
4197,47818,US
4198,3543,DE
4199,9604,US
4200,10925,US
4201,13965,AU
4202,24266,AU
4203,18197,US
4204,11503,US
4205,11966,US
4206,2605,US
4207,8740,NL
4208,8740,FR
4209,41428,JP
4210,8337,US
4211,28176,US
4212,9493,US
4213,12582,GB
4214,10001,AU
4215,11352,US
4216,12500,US
4217,1648,US
4218,4105,US
4219,22711,US
4220,19124,US
4221,10142,TH
4222,10142,US
4223,3064,US
4224,10134,US
4225,21291,US
4226,30352,US
4227,15142,US
4228,14550,US
4229,2210,GB
4230,2210,US
4231,21721,US
4232,11828,SE
4233,11828,GB
4234,10551,US
4235,20713,US
4236,27461,US
4237,1380,US
4238,11465,US
4239,17190,US
4240,9085,US
4241,17819,US
4242,14776,GB
4243,29185,US
4244,32059,US
4245,505,US
4246,4486,CA
4247,4486,FR
4248,10345,US
4249,10222,US
4250,12774,DE
4251,12774,GB
4252,12774,US
4253,14621,US
4254,19118,US
4255,15138,US
4256,9494,US
4257,17362,US
4258,9942,US
4259,8216,NZ
4260,4296,CA
4261,4296,US
4262,24739,US
4263,9686,US
4264,27418,US
4265,39002,US
4266,31606,US
4267,37146,US
4268,20006,US
4269,8867,AU
4270,8867,US
4271,331,US
4272,11467,US
4273,327,JP
4274,1548,DE
4275,1548,US
4276,1548,GB
4277,13403,US
4278,869,US
4279,552,IT
4280,36095,JP
4281,33379,GB
4282,33379,US
4283,2171,US
4284,41946,FR
4285,41946,ES
4286,41946,GB
4287,10135,US
4288,19236,MX
4289,60276,
4290,12150,US
4291,11185,US
4292,47045,US
4293,12478,US
4294,25155,GB
4295,25155,US
4296,25155,CA
4297,65015,AU
4298,24077,GB
4299,9618,US
4300,31608,US
4301,22102,US
4302,6951,US
4303,11959,US
4304,2616,US
4305,249,US
4306,183,US
4307,8494,US
4308,26535,GB
4309,41784,CA
4310,41784,US
4311,41784,AU
4312,27431,DE
4313,27431,FR
4314,27431,IT
4315,2148,US
4316,31941,US
4317,27813,US
4318,2057,FR
4319,2057,US
4320,9880,US
4321,5175,US
4322,41951,CM
4323,41951,FR
4324,41951,DE
4325,11385,US
4326,4484,FR
4327,4484,IT
4328,44258,GB
4329,20391,US
4330,12584,US
4331,70042,
4332,11542,US
4333,17169,US
4334,39176,GB
4335,19267,CN
4336,19267,HK
4337,19267,US
4338,2770,US
4339,12610,US
4340,1933,ES
4341,1933,US
4342,1933,FR
4343,13496,US
4344,21055,US
4345,24936,US
4346,10972,US
4347,1722,GB
4348,1722,US
4349,1722,FR
4350,9896,CA
4351,9896,US
4352,9683,US
4353,2779,DE
4354,2779,US
4355,2294,US
4356,10016,US
4357,26602,US
4358,22230,US
4359,13966,GB
4360,742,DK
4361,742,IT
4362,742,NO
4363,15104,US
4364,8922,DE
4365,8922,US
4366,11065,US
4367,16314,US
4368,18885,JP
4369,18885,US
4370,40508,US
4371,16307,GB
4372,11370,GB
4373,11370,US
4374,11370,DE
4375,12508,US
4376,25462,US
4377,18734,US
4378,44321,CO
4379,44321,FR
4380,44321,ES
4381,58062,GB
4382,58062,US
4383,2176,US
4384,20857,DE
4385,20857,US
4386,22617,US
4387,75386,
4388,2185,US
4389,10696,US
4390,2034,AU
4391,2034,US
4392,21538,
4393,48834,FR
4394,48834,DE
4395,48834,IT
4396,31016,US
4397,32567,US
4398,32567,GB
4399,32567,DE
4400,12537,GB
4401,9028,IT
4402,9028,FR
4403,16180,GB
4404,11521,US
4405,21028,RU
4406,27327,US
4407,29756,US
4408,20115,IT
4409,30295,US
4410,25767,GB
4411,22874,GB
4412,22874,US
4413,11576,US
4414,43860,GB
4415,43802,US
4416,9660,US
4417,15393,US
4418,248,US
4419,1644,US
4420,12502,US
4421,66092,US
4422,10373,GB
4423,13766,US
4424,16380,US
4425,12103,AU
4426,12103,US
4427,11313,AU
4428,11313,US
4429,9398,DE
4430,9398,US
4431,45864,US
4432,10866,US
4433,34549,US
4434,9778,US
4435,58429,AR
4436,58429,JP
4437,58429,FR
4438,16121,US
4439,40220,US
4440,166,FR
4441,1623,US
4442,40932,US
4443,13550,CA
4444,16769,US
4445,42158,US
4446,1716,FR
4447,3172,US
4448,17708,US
4449,12780,HK
4450,570,FR
4451,570,IT
4452,1018,FR
4453,1018,US
4454,25641,DE
4455,25641,US
4456,16767,JP
4457,11380,US
4458,984,US
4459,14811,US
4460,55727,US
4461,9585,US
4462,14267,US
4463,45929,CA
4464,768,CZ
4465,768,GB
4466,2100,US
4467,11091,US
4468,18192,US
4469,9081,US
4470,167,DE
4471,167,GB
4472,167,US
4473,9378,CA
4474,9378,US
4475,27444,AU
4476,27444,FR
4477,141,US
4478,10034,GB
4479,10034,US
4480,11457,US
4481,10778,GB
4482,10778,US
4483,67385,FR
4484,11456,US
4485,585,US
4486,10796,US
4487,23949,US
4488,11088,US
4489,9889,US
4490,45964,US
4491,671,GB
4492,671,US
4493,20794,US
4494,11469,US
4495,14369,US
4496,1535,GB
4497,1535,US
4498,1433,ES
4499,1433,MX
4500,1999,US
4501,12472,US
4502,11834,GB
4503,16085,US
4504,269,FR
4505,16441,US
4506,11422,US
4507,31037,US
4508,10656,FR
4509,32847,US
4510,39938,US
4511,14584,US
4512,58886,BE
4513,72277,AU
4514,5781,FR
4515,5781,ES
4516,23805,US
4517,11033,US
4518,3537,US
4519,8738,US
4520,3604,GB
4521,3604,US
4522,6974,US
4523,10649,US
4524,42566,US
4525,17689,US
4526,10847,US
4527,33525,
4528,27591,GB
4529,27591,US
4530,299,US
4531,42160,US
4532,10650,US
4533,8007,US
4534,19076,US
4535,50562,US
4536,13503,US
4537,161,US
4538,43774,IR
4539,31064,US
4540,31682,US
4541,8342,BE
4542,8342,BA
4543,8342,FR
4544,4886,US
4545,228,DE
4546,23111,US
4547,194,FR
4548,194,DE
4549,11397,US
4550,1903,US
4551,11889,CA
4552,11889,GB
4553,28171,IR
4554,28171,FR
4555,9523,DE
4556,9523,AU
4557,9428,US
4558,1649,US
4559,11938,GB
4560,24264,
4561,26978,US
4562,19209,US
4563,8386,US
4564,12589,US
4565,12312,US
4566,11232,US
4567,120,NZ
4568,120,US
4569,11086,US
4570,453,US
4571,11414,US
4572,10794,US
4573,5052,US
4574,37257,US
4575,8489,US
4576,855,GB
4577,855,US
4578,12660,AU
4579,12660,DE
4580,12660,GB
4581,10269,CZ
4582,10269,GB
4583,10269,US
4584,5279,IT
4585,5279,GB
4586,5279,US
4587,10950,US
4588,1365,US
4589,6440,US
4590,6037,US
4591,61418,US
4592,11857,US
4593,6312,FR
4594,11595,US
4595,24166,FR
4596,24166,TW
4597,10170,US
4598,18317,GB
4599,848,US
4600,9610,US
4601,15035,US
4602,4965,US
4603,11891,HK
4604,11891,US
4605,11888,CA
4606,11888,US
4607,150,US
4608,112,DK
4609,112,SE
4610,20678,US
4611,15050,US
4612,10423,US
4613,57976,FR
4614,57976,DE
4615,57976,GB
4616,651,US
4617,20620,US
4618,18647,US
4619,11362,US
4620,2637,US
4621,10229,US
4622,12659,CN
4623,12659,FR
4624,12659,TW
4625,35650,CA
4626,9606,JP
4627,11447,IT
4628,16550,US
4629,13915,CA
4630,34723,US
4631,31674,US
4632,20009,CA
4633,20009,US
4634,2084,GB
4635,2084,US
4636,74692,CA
4637,4031,FR
4638,11870,DE
4639,11870,US
4640,9884,US
4641,11535,DE
4642,11535,JP
4643,11535,US
4644,27593,US
4645,11212,US
4646,28345,US
4647,21845,US
4648,11528,US
4649,931,IT
4650,931,GB
4651,17130,US
4652,10592,US
4653,8470,US
4654,16690,AU
4655,16690,CA
4656,16690,US
4657,39939,US
4658,9272,US
4659,14778,DE
4660,14778,GB
4661,19137,US
4662,32499,US
4663,33668,US
4664,993,GB
4665,11698,DE
4666,10052,DE
4667,10052,US
4668,11979,AU
4669,11979,US
4670,13791,DE
4671,13791,US
4672,9991,GB
4673,9991,US
4674,480,FR
4675,480,DE
4676,480,IN
4677,44340,US
4678,18984,
4679,23479,US
4680,15999,JP
4681,15999,US
4682,614,SE
4683,2752,US
4684,2752,FR
4685,2752,GB
4686,10590,DE
4687,10590,US
4688,22910,PH
4689,22910,US
4690,42517,US
4691,42517,PH
4692,13225,AU
4693,13225,US
4694,7219,IT
4695,18646,US
4696,13950,US
4697,2135,US
4698,965,US
4699,33135,CA
4700,54287,US
4701,32030,US
4702,29343,US
4703,27458,US
4704,14807,GB
4705,39543,FR
4706,30924,US
4707,24825,US
4708,38147,US
4709,24032,US
4710,425,US
4711,1576,CA
4712,1576,FR
4713,1576,DE
4714,5851,AU
4715,5851,US
4716,25014,FR
4717,15647,US
4718,38880,IL
4719,38880,US
4720,1391,MX
4721,18172,US
4722,31805,US
4723,10627,US
4724,42750,US
4725,27930,GB
4726,259557,US
4727,28124,US
4728,15119,JP
4729,15119,US
4730,12705,US
4731,11006,US
4732,15120,US
4733,21629,US
4734,36586,US
4735,6020,US
4736,39541,
4737,18292,US
4738,15028,US
4739,9275,DE
4740,9275,GB
4741,9275,US
4742,4547,US
4743,14635,US
4744,29135,IS
4745,29135,US
4746,1791,DE
4747,1791,AT
4748,1791,FR
4749,35651,FR
4750,22784,US
4751,24585,US
4752,17990,FR
4753,17990,GB
4754,11560,US
4755,11452,US
4756,18435,DE
4757,18435,GB
4758,35944,DE
4759,35944,GB
4760,26851,US
4761,548,JP
4762,11590,US
4763,1537,US
4764,12149,DE
4765,12149,US
4766,12149,IT
4767,11812,US
4768,35080,DE
4769,35080,GB
4770,35080,US
4771,441,US
4772,8346,CA
4773,8346,US
4774,14168,US
4775,2565,US
4776,307,IT
4777,6393,US
4778,12154,US
4779,11630,US
4780,21970,GB
4781,21970,US
4782,11892,US
4783,9334,US
4784,9334,DE
4785,9334,BE
4786,10491,NL
4787,10491,GB
4788,10491,US
4789,18079,AR
4790,35337,DE
4791,35337,IT
4792,35337,GB
4793,59199,US
4794,59199,CA
4795,11470,US
4796,16643,CA
4797,16643,US
4798,1282,US
4799,69324,NZ
4800,11468,US
4801,26030,FR
4802,10164,US
4803,28117,US
4804,40555,
4805,28384,US
4806,27094,US
4807,56179,US
4808,5203,US
4809,13201,DE
4810,13201,US
4811,9689,US
4812,557,US
4813,55106,US
4814,39154,US
4815,24767,US
4816,33796,US
4817,12227,US
4818,10985,US
4819,2251,US
4820,2894,FR
4821,14117,US
4822,38360,RU
4823,38360,SU
4824,28907,US
4825,245,GB
4826,245,US
4827,1894,US
4828,4012,US
4829,9026,FR
4830,9026,GB
4831,9026,US
4832,15417,US
4833,28577,US
4834,13963,US
4835,1957,US
4836,320,US
4837,9023,US
4838,27834,FR
4839,27834,IT
4840,27834,LU
4841,17734,US
4842,24008,US
4843,53229,US
4844,4614,US
4845,12277,US
4846,15677,GB
4847,15677,US
4848,13153,TH
4849,13153,US
4850,811,US
4851,3132,US
4852,9583,US
4853,18408,US
4854,13245,CA
4855,2501,US
4856,2501,DE
4857,2501,CZ
4858,9637,US
4859,12100,US
4860,16857,US
4861,52258,DE
4862,52258,IT
4863,52258,GB
4864,10394,DE
4865,10394,IE
4866,10394,GB
4867,27451,US
4868,15813,FR
4869,15813,CZ
4870,15813,DK
4871,18905,US
4872,14774,US
4873,17898,US
4874,21635,US
4875,27945,US
4876,30194,US
4877,10169,US
4878,13909,US
4879,41805,US
4880,35696,US
4881,11544,US
4882,180,US
4883,9555,AU
4884,57022,
4885,17710,US
4886,2022,US
4887,50035,US
4888,9719,US
4889,11982,US
4890,12251,US
4891,88818,GB
4892,88818,US
4893,30114,MX
4894,30114,US
4895,21972,US
4896,608,US
4897,59387,GB
4898,59387,US
4899,26290,GB
4900,17043,AU
4901,17043,US
4902,6278,IE
4903,6278,GB
4904,6278,US
4905,4147,US
4906,16664,JP
4907,14651,FR
4908,15096,US
4909,20324,GB
4910,49370,US
4911,14902,US
4912,2721,DZ
4913,2721,FR
4914,11442,US
4915,1364,ES
4916,1364,FR
4917,8869,AU
4918,8869,US
4919,8665,CA
4920,8665,DE
4921,8665,GB
4922,10996,US
4923,818,US
4924,29047,US
4925,39141,US
4926,33152,CA
4927,33152,US
4928,6404,DE
4929,6404,FR
4930,19133,US
4931,24130,US
4932,23728,US
4933,3780,JP
4934,10786,GB
4935,10786,US
4936,8764,GB
4937,8764,US
4938,13908,US
4939,2675,US
4940,12308,IT
4941,9488,US
4942,9962,NL
4943,9962,DE
4944,9962,US
4945,9573,US
4946,7451,US
4947,2750,GB
4948,43772,IR
4949,43772,IT
4950,43772,CA
4951,20337,US
4952,34070,SE
4953,34070,DK
4954,34070,NO
4955,10081,US
4956,11484,US
4957,11484,GB
4958,11692,US
4959,9266,DE
4960,9266,US
4961,3640,AT
4962,3640,CH
4963,3640,DE
4964,30072,GB
4965,30072,US
4966,9357,US
4967,12771,DE
4968,12771,US
4969,9296,US
4970,15070,US
4971,26942,US
4972,97447,FR
4973,97447,TN
4974,11243,CA
4975,19975,CA
4976,19975,US
4977,10323,US
4978,9595,US
4979,46878,US
4980,24750,US
4981,9941,US
4982,39833,US
4983,10859,US
4984,9544,DE
4985,9544,LU
4986,9544,GB
4987,31514,FR
4988,26056,US
4989,13536,US
4990,20616,US
4991,16806,US
4992,15516,US
4993,9299,ES
4994,10611,US
4995,12770,US
4996,4108,US
4997,4108,FR
4998,55903,CA
4999,55903,FR
5000,9685,US
5001,16370,US
5002,18913,US
5003,14361,US
5004,18943,
5005,32685,US
5006,12262,US
5007,33506,CA
5008,33506,US
5009,29515,US
5010,41582,JP
5011,41582,US
5012,34086,US
5013,11504,US
5014,19049,US
5015,5506,GB
5016,32961,GB
5017,32568,GB
5018,19460,AR
5019,19460,ES
5020,575,DE
5021,10550,DE
5022,10550,US
5023,9034,US
5024,9093,GB
5025,9093,US
5026,9039,DE
5027,9039,US
5028,1958,FR
5029,1958,IT
5030,23550,IT
5031,68569,GB
5032,68569,US
5033,68569,DE
5034,11013,US
5035,129,JP
5036,54714,
5037,11529,US
5038,10771,US
5039,31005,US
5040,2110,FR
5041,15173,US
5042,9533,DE
5043,9533,US
5044,4107,IE
5045,4107,GB
5046,10575,DE
5047,10575,GB
5048,10575,US
5049,15720,US
5050,9260,DE
5051,9260,US
5052,21828,AU
5053,1682,JP
5054,18983,JP
5055,18983,US
5056,24348,BR
5057,24348,CN
5058,24348,EG
5059,19140,US
5060,37606,FR
5061,37606,US
5062,11868,GB
5063,12921,CA
5064,12921,US
5065,19953,US
5066,12719,US
5067,12590,US
5068,37964,
5069,7501,US
5070,1809,DE
5071,1809,US
5072,13768,US
5073,10994,DE
5074,10994,US
5075,1430,US
5076,19973,US
5077,12600,JP
5078,8051,US
5079,12779,IT
5080,12779,GB
5081,1613,CA
5082,1613,GB
5083,565,JP
5084,565,US
5085,14112,US
5086,15192,US
5087,21925,US
5088,30309,US
5089,20861,
5090,12647,US
5091,12477,JP
5092,11009,US
5093,10805,US
5094,17496,US
5095,5917,US
5096,31278,IT
5097,44932,US
5098,30709,US
5099,19429,US
5100,11340,DE
5101,11340,IT
5102,11644,US
5103,6399,IT
5104,6399,US
5105,25773,US
5106,26560,US
5107,31679,US
5108,12237,US
5109,15901,US
5110,12579,FR
5111,85058,US
5112,25113,US
5113,28893,US
5114,11646,AU
5115,24634,US
5116,21764,GB
5117,37936,CA
5118,21874,US
5119,31407,PL
5120,16471,US
5121,39874,CA
5122,25468,US
5123,19507,US
5124,31646,IT
5125,31646,US
5126,31646,NL
5127,14269,US
5128,1672,FR
5129,9645,AU
5130,9645,US
5131,9012,US
5132,13098,US
5133,13440,DE
5134,13440,US
5135,12454,FR
5136,12454,GB
5137,1360,CA
5138,1360,MX
5139,1360,US
5140,13441,US
5141,12208,GB
5142,12208,US
5143,11905,GB
5144,1941,IL
5145,1941,US
5146,31918,US
5147,19662,US
5148,8427,US
5149,9021,CA
5150,9021,US
5151,9280,CH
5152,9280,FR
5153,65,US
5154,10712,US
5155,672,GB
5156,672,US
5157,16351,CA
5158,16351,FR
5159,542,MX
5160,30192,US
5161,11617,US
5162,81530,AU
5163,34341,CA
5164,11880,LU
5165,11880,GB
5166,11880,US
5167,1377,US
5168,2528,FR
5169,12716,FR
5170,12717,FR
5171,13888,US
5172,10750,US
5173,25566,US
5174,13386,IT
5175,9538,CA
5176,49934,BA
5177,49934,RS
5178,42371,US
5179,11524,US
5180,36669,GB
5181,36669,US
5182,17187,US
5183,10426,US
5184,32625,US
5185,8198,AU
5186,8198,DE
5187,8198,GB
5188,64,ES
5189,13376,US
5190,15074,US
5191,2103,US
5192,9016,US
5193,16028,US
5194,27070,US
5195,20992,RU
5196,66091,RU
